AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.employees
37WLF8U1WQ3C6SVGJEAVMDALIQ86KW,A3N6Z886JPK4BG,30UZJB2POHP856P23M3PO2K0WO5538,Fri Jun 05 04:38:16 PDT 2015,Fri Jun 05 04:38:44 PDT 2015,2015-06-05 12:42:37 UTC,Maxim Integrated Products Inc.,8812
3QEMNNSB2YCNWM3BA7T0OEFRTRP7DB,A3CC9BWPLAR31J,308KJXFUJRJAATZDDX0XEQ4KI0QTAO,Thu Jun 04 15:45:39 PDT 2015,Thu Jun 04 15:46:39 PDT 2015,2015-06-04 23:47:54 UTC,Maxim Integrated Products Inc.,8812
3SITXWYCNWMOW4BIEO6SNN4FSZUBX5,A29CE8ETC87GV6,3S1WOPCJFG6JM3KKH8OF83725DYJE5,Thu Jun 04 16:48:45 PDT 2015,Thu Jun 04 16:49:07 PDT 2015,2015-06-05 00:52:46 UTC,Maxim Integrated Products Inc.,8812
3S3AMIZX3VIT83Y71O1B4075U3IDCE,A2I159VITLD19Y,367O8HRHKGLUT46HFWLGRIMYO894SU,Fri Jun 05 03:40:26 PDT 2015,Fri Jun 05 03:40:39 PDT 2015,Fri Jun 05 04:37:39 PDT 2015,Maxim Integrated Products Inc.,8812
3GNA64GUZFH2YRTXR0KNQT8UL1OQ5R,A2I159VITLD19Y,3P7QK0GJ3TYHR2D86AW0UWM3R9CZ2X,Fri Jun 05 04:29:28 PDT 2015,Fri Jun 05 04:31:09 PDT 2015,Fri Jun 05 04:36:08 PDT 2015,MAX Digital,32
34V1S5K3GTESPWCPFHJ6W4W57WU963,A2I159VITLD19Y,3VEI3XUCZRA4HISNYRDZ46SXT2LRPJ,Fri Jun 05 04:10:17 PDT 2015,Fri Jun 05 04:10:31 PDT 2015,Fri Jun 05 04:35:21 PDT 2015,Mattson Technology,297
3YMU66OBIOLN1VJEP6GKLC7IKM2HGY,A3CC9BWPLAR31J,33K3E8REWW838MFIL9HG72JV58F8XJ,Thu Jun 04 16:23:39 PDT 2015,Thu Jun 04 16:24:52 PDT 2015,2015-06-05 00:27:55 UTC,MasterCard Incorporated,10300
3DI28L7YXBRED629HMNBTM6ZQHQ1E1,AEK2SAEL9GG39,3PIOQ99R7YZWUP8RM6VC5SAM0LWNUT,Thu Jun 04 15:41:06 PDT 2015,Thu Jun 04 15:41:30 PDT 2015,2015-06-04 23:43:12 UTC,Marxent Labs,35
3Z4GS9HPNWN7FD21JUQEOM5V7GN77J,A2F6ZON8X5EAGL,3MA5N0ATTCO8ENCTKTIXVOEFR62KWK,Thu Jun 04 16:03:07 PDT 2015,Thu Jun 04 16:04:00 PDT 2015,2015-06-05 00:07:44 UTC,Marvell Technology Group Ltd.,7163
3U84XHCDIDQTG0QO0RKQCUEKQ7BZ4K,A3CC9BWPLAR31J,3UZUVSO3P789NBQ5K517OVZJ97TEM4,Thu Jun 04 16:37:02 PDT 2015,Thu Jun 04 16:39:42 PDT 2015,2015-06-05 00:42:47 UTC,Marvell Technology Group Ltd.,7163
3WRFBPLXRB1EHFT1XP4D72F52UBN3C,A3N6Z886JPK4BG,3E6L1VR4XWZZ4M59S0EWHHNXV9LF67,Fri Jun 05 04:45:43 PDT 2015,Fri Jun 05 04:52:52 PDT 2015,2015-06-05 12:57:42 UTC,Marvell Technology Group Ltd.,7163
3IJXV6UZ1YWEMG3CBZSHKSM4M8QIRM,AEK2SAEL9GG39,31ANT7FQN8FNZEW1I7SRSWLAFSVH5X,Thu Jun 04 15:39:53 PDT 2015,Thu Jun 04 15:41:05 PDT 2015,2015-06-04 23:43:12 UTC,MartianCraft,100
3QEMNNSB2YCNWM3BA7T0OEFRTRQ7DC,AEK2SAEL9GG39,37ZQELHEQ0BDHH3ID44QEITSNZTNM1,Thu Jun 04 16:04:16 PDT 2015,Thu Jun 04 16:06:10 PDT 2015,2015-06-05 00:07:44 UTC,MarkLogic,360
3QEMNNSB2YCNWM3BA7T0OEFRTRSD7K,A29CE8ETC87GV6,3UEBBGULPF1K6XVAOICZXN1DYUAFUE,Thu Jun 04 16:48:14 PDT 2015,Thu Jun 04 16:48:44 PDT 2015,2015-06-05 00:52:46 UTC,Marketo  Inc.,715
3UNH76FOCTI9F05PA9I3KHMI65TYMQ,A2I159VITLD19Y,3VLL1PIENQ1VY92DT8UX19P6SE8ZO3,Fri Jun 05 04:11:59 PDT 2015,Fri Jun 05 04:12:10 PDT 2015,Fri Jun 05 04:35:21 PDT 2015,Marketo  Inc.,715
32ZKVD547G0CG644UZZ4G7FBL5X3B3,A2I159VITLD19Y,32TMVRKDGNBCAKR81YFBARMXCE284Y,Fri Jun 05 04:33:08 PDT 2015,Fri Jun 05 04:33:18 PDT 2015,Fri Jun 05 04:37:34 PDT 2015,Market6,53
35BLDD71I7ASAD93KNLDLKEX3R8ZVW,A3CC9BWPLAR31J,3NKW03WTLMKUPQAOXY2URAQOQCUQWI,Thu Jun 04 16:45:12 PDT 2015,Thu Jun 04 16:47:24 PDT 2015,2015-06-05 00:47:47 UTC,Marin Software Inc,571
3AUQQEL7U66V8S3DGT8LFLBBLKNV0Y,A3CC9BWPLAR31J,3FTID4TN8LBNNYPBKUCMVLCARE7YL0,Thu Jun 04 16:06:44 PDT 2015,Thu Jun 04 16:08:50 PDT 2015,2015-06-05 00:12:47 UTC,Manhattan Associates  Inc.,2800
37Q970SNZFLFNP7RIH7GI3AER81S1V,A29CE8ETC87GV6,3BFF0DJK8XPEAPL7UXMOZQYQ46XTSK,Thu Jun 04 16:47:50 PDT 2015,Thu Jun 04 16:48:14 PDT 2015,2015-06-05 00:52:45 UTC,Manhattan Associates  Inc.,2800
3R2PKQ87NXLNP0QK6RW0YTSUGLUMI5,A29CE8ETC87GV6,3NBFJK3IOHVV7S783G68G290HNNGO2,Thu Jun 04 16:47:16 PDT 2015,Thu Jun 04 16:47:49 PDT 2015,2015-06-05 00:52:45 UTC,Majesco Entertainment Co.,23
31Z0PCVWULSUDBZ8WXTFTIXDWC8T79,A25EQVZGFPQA6H,3JVP4ZJHDP5O02LKRJ40BDQYYXYI05,Thu Jun 04 14:30:10 PDT 2015,Thu Jun 04 14:34:46 PDT 2015,Thu Jun 04 14:41:49 PDT 2015,MagnaChip Semiconductor Corporation,3337
308XBLVESJH4Z8P65P00Y5IRRI5BR5,A3CC9BWPLAR31J,3IV1AEQ4DRQ2D2AT452FGTBGUA08JV,Thu Jun 04 15:33:33 PDT 2015,Thu Jun 04 15:34:54 PDT 2015,2015-06-04 23:38:01 UTC,MagnaChip Semiconductor Corporation,3337
3J4Q2Z4UTZGWBA8HN17WGTL75XKWQ4,A1WX1XX58WCVTS,34R3P23QHSEHCXBLE8F0IWYNZPYWHS,Thu Jun 04 15:16:50 PDT 2015,Thu Jun 04 15:17:38 PDT 2015,,MagnaChip Semiconductor Corporation,3337
3JZQSN0I3RN3NZS8UGSKIRV547QGF0,A3JGACCS9G5MGA,3FCO4VKOZ4QQ28JIGZZI5D2TEIYE7T,Thu Jun 04 16:43:46 PDT 2015,Thu Jun 04 16:45:21 PDT 2015,2015-06-05 00:47:46 UTC,Magic Software Enterprises Ltd.,978
3BQU611VFQXF7FENDOMIGEN7XX199D,A1XOXGWBAN6HEJ,3GL25Y68437ITBHMFARZCKKQPEWXMQ,Fri Jun 05 03:53:51 PDT 2015,Fri Jun 05 04:41:27 PDT 2015,2015-06-05 12:42:38 UTC,Magic Software Enterprises Ltd.,978
3FTYUGLFSVY89IPSMEE3QU1V2LXD55,A29CE8ETC87GV6,3R15W654VD6EEWYPTKVSIZ98S5QLQK,Thu Jun 04 16:46:49 PDT 2015,Thu Jun 04 16:47:16 PDT 2015,2015-06-05 00:47:47 UTC,M/A-Com Technology Solutions Holdings  Inc.,918
3YWRV122CTCDD2JG67BVCEFAQCW8UH,A2I159VITLD19Y,3B9J25CZ25QXO8JW8BRYAGYMGLQSCV,Fri Jun 05 04:33:35 PDT 2015,Fri Jun 05 04:33:44 PDT 2015,Fri Jun 05 04:37:43 PDT 2015,Loqate,22
3PH3VY7DJMA5P298AXQ97MXBA0AZW6,A29CE8ETC87GV6,366FYU4PTG2EXNQ2ZTOR9I7FK2YEKZ,Thu Jun 04 16:46:23 PDT 2015,Thu Jun 04 16:46:48 PDT 2015,2015-06-05 00:47:47 UTC,LogMeIn  Inc.,862
31Z0PCVWULSUDBZ8WXTFTIXDWEG7TZ,A1XOXGWBAN6HEJ,3W9XHF7WGK8GM68ZPODM847GNDDKTP,Fri Jun 05 03:58:15 PDT 2015,Fri Jun 05 04:01:29 PDT 2015,Fri Jun 05 04:35:23 PDT 2015,Logitech,980000
3IX2EGZR7CWAHRNITHDHWT14ZNIJR2,AYALPYEQ512PP,3SX4X51T80MUX1U5HGEYKGYXJS9AOJ,Thu Jun 04 16:48:49 PDT 2015,Thu Jun 04 16:52:45 PDT 2015,,Lockheed Martin,112000
3RSDURM96BZB3CDCTBUK79H9X21EYE,A29CE8ETC87GV6,3RBI0I35XEG67UZMEO8MZZITRSH3YS,Thu Jun 04 16:45:58 PDT 2015,Thu Jun 04 16:46:23 PDT 2015,2015-06-05 00:47:47 UTC,LivePerson Inc.,1081
3Z2R0DQ0JIRL2RK50QNPY5G4IN72EM,A29CE8ETC87GV6,3VLL1PIENQ1VY92DT8UX19P6SDHOZZ,Thu Jun 04 16:45:21 PDT 2015,Thu Jun 04 16:45:57 PDT 2015,2015-06-05 00:47:47 UTC,Liquid Holdings Group  Inc.,48
3Y9N9SS8LZO5V32O8VQABX3BOQ73D8,A3N6Z886JPK4BG,33TGB4G0LPUM6676O7SBYYFIJMSXTR,Fri Jun 05 04:10:48 PDT 2015,Fri Jun 05 04:11:15 PDT 2015,Fri Jun 05 04:37:36 PDT 2015,Linkeldn Corp,7633
3M68NM076IKYTW8B9YJSNPWZDGRR6V,A2QVMCGDLTWV9,3CVBMEMMXBT2MIAK607OQGZ66YQH7C,Thu Jun 04 14:33:26 PDT 2015,Thu Jun 04 14:34:26 PDT 2015,Thu Jun 04 14:41:49 PDT 2015,Linkeldn Corp,7633
373ERPL3YPL4VUJN5BRLYZODXP7TRF,A3CC9BWPLAR31J,31J7RYECZL3QXSE8855DHY10KTZ1L6,Thu Jun 04 15:55:39 PDT 2015,Thu Jun 04 15:56:07 PDT 2015,2015-06-04 23:57:44 UTC,Linkeldn Corp,7633
3B837J3LDP93GU68GBMVOUSRV7VSRT,A2I159VITLD19Y,31D0ZWOD0AC9UK2MFVCNUF2FLQN0AF,Fri Jun 05 03:40:53 PDT 2015,Fri Jun 05 03:41:07 PDT 2015,Fri Jun 05 04:37:32 PDT 2015,Linkeldn Corp,7633
3DY4FPOOA21J8MNCA6R0ZHCYUBSVR4,A3N6Z886JPK4BG,34R3P23QHSEHCXBLE8F0IWYNZQRHW8,Fri Jun 05 04:31:25 PDT 2015,Fri Jun 05 04:32:17 PDT 2015,Fri Jun 05 04:37:37 PDT 2015,Linear Technology Corporation,4661
3VZLGYJEYMNKE2EYK2MV95BIJ2GXZX,AEK2SAEL9GG39,3PMR2DOWOOETN2863088Y7C6AN945Y,Thu Jun 04 16:53:01 PDT 2015,Thu Jun 04 16:54:05 PDT 2015,2015-06-05 00:57:48 UTC,Linear Technology Corporation,4661
3HFNH7HEMIR0EOIH8W3EUQZJB9WGQR,A3CC9BWPLAR31J,3OREP8RUT2OBOYIZZB1MAI91AO3GBX,Thu Jun 04 15:44:37 PDT 2015,Thu Jun 04 15:45:38 PDT 2015,2015-06-04 23:47:54 UTC,Linear Technology Corporation,4661
3GNCZX450J0E4L4ZMJWFYZY68J0APN,A2I159VITLD19Y,334ZEL5JX6SYXXGZYG0P5GS35Z9SOS,Fri Jun 05 03:43:50 PDT 2015,Fri Jun 05 03:44:00 PDT 2015,Fri Jun 05 04:37:34 PDT 2015,Linear Technology Corporation,4661
3Z7EFSHGNAR7693OSO2NY7AXAKVCXE,A29CE8ETC87GV6,3WRKFXQBOBKLXXH5ZRF935KIAADYIM,Thu Jun 04 16:44:46 PDT 2015,Thu Jun 04 16:45:20 PDT 2015,2015-06-05 00:47:46 UTC,LightPath Technologies  Inc.,175
3DH6GAKTYZ29E748PY8XSJIRL89YZ3,AEK2SAEL9GG39,3MD8CKRQZZ08V7PP3E8F7A6LK2OJRI,Thu Jun 04 16:17:05 PDT 2015,Thu Jun 04 16:17:39 PDT 2015,,Lieberman Software,50
3N4BPTXIO95X83LHFW8Y2JO1LBLUKF,A3JGACCS9G5MGA,3VP28W7DUNX1SWPKU5B7EFGS0CPFZ3,Thu Jun 04 16:23:20 PDT 2015,Thu Jun 04 16:24:34 PDT 2015,2015-06-05 00:27:55 UTC,Lexmark International Inc.,127000
3Z3ZLGNNSJ7ZKC6TDHWUBWAA75TQ3X,A1XOXGWBAN6HEJ,307L9TDWJY5CVVV87MZBIJKMN95N3G,Fri Jun 05 03:03:33 PDT 2015,Fri Jun 05 03:38:49 PDT 2015,Fri Jun 05 04:37:30 PDT 2015,Lexmark International Inc.,127000
33TIN5LC05NU8GMVL0EYFVGY65M9Y0,AYALPYEQ512PP,3ULIZ0H1VAICV3BNGIP60953Y3Z15I,Thu Jun 04 16:40:10 PDT 2015,Thu Jun 04 16:40:47 PDT 2015,2015-06-05 00:42:48 UTC,Lexicon,225
3NXNZ5RS1BABTWQUYROY2IW126B97X,A3JGACCS9G5MGA,3KL228NDMVZCH1MT5OEF9LSRXIDGKI,Thu Jun 04 16:22:26 PDT 2015,Thu Jun 04 16:23:19 PDT 2015,2015-06-05 00:27:54 UTC,Lenovo,54000
3KRVW3HTZOYCJETGB3QE2VYHPKVSM4,A1XOXGWBAN6HEJ,3Y3N5A7N4GM7TG7WK6D1VYRZRKQMYL,Fri Jun 05 03:03:32 PDT 2015,Fri Jun 05 03:38:03 PDT 2015,Fri Jun 05 04:35:25 PDT 2015,Lenovo,54000
3Y4W8Q93L0XP7C47S5WGUSVUFAXVDU,A2I159VITLD19Y,3PZDSVZ3J5UXDREC704USOCS1914NI,Fri Jun 05 03:13:22 PDT 2015,Fri Jun 05 03:13:35 PDT 2015,2015-06-05 11:17:38 UTC,LendingClub,843
3Y4W8Q93L0XP7C47S5WGUSVUF9ZDVC,AEK2SAEL9GG39,32ZCLEW0BZXNJU9AQM4Q2F66JK0JPQ,Thu Jun 04 16:54:54 PDT 2015,Thu Jun 04 16:55:17 PDT 2015,2015-06-05 00:57:48 UTC,LeapFrog Enterprises,579
3ZWFC4W1UVKUCP1MARMWHV9C6H1RF9,A2I159VITLD19Y,3I01FDIL6MLEO18CES7334303R32D2,Fri Jun 05 03:58:13 PDT 2015,Fri Jun 05 03:58:30 PDT 2015,Fri Jun 05 04:36:00 PDT 2015,LeapFrog Enterprises,579
3R8YZBNQ9IVHLV7GFTZKODMQC7J7QN,A2I159VITLD19Y,3G4VVJO6PZTIUEFS87423U6JYASKPK,Fri Jun 05 04:36:18 PDT 2015,Fri Jun 05 04:36:35 PDT 2015,2015-06-05 12:37:39 UTC,LDR Interactive,14
36AHBNMV1SP6B6ZCXGJ01RZOXQ1DYL,A3CC9BWPLAR31J,38O9DZ0A620F3STX45ZPXYT8M4O62K,Thu Jun 04 16:55:37 PDT 2015,Thu Jun 04 16:56:51 PDT 2015,2015-06-05 00:57:49 UTC,Lattice Semiconductor Corporation,784
32EYX73OY1MJV7YC5GHV3VAFG3GRU6,A29CE8ETC87GV6,3ZURAPD28804X04CMU2FMLWGNXD1F1,Thu Jun 04 16:44:12 PDT 2015,Thu Jun 04 16:44:45 PDT 2015,2015-06-05 00:47:46 UTC,Lattice Semiconductor Corporation,784
3OLF68YTNAE2D8F58G0AM5K26DGAFN,ANFWGSQ8BQRZ,3Y7LTZE0YTZQBEMAPU660FHVA0XUZC,Fri Jun 05 04:31:18 PDT 2015,Fri Jun 05 04:36:00 PDT 2015,2015-06-05 12:37:39 UTC,Lattice Semiconductor Corporation,784
3COPXFW7XCPKGYDLYA94SD12DVXKPF,A3N6Z886JPK4BG,3XH7ZM9YX27JPVCGH2H2IGSIOY3R9O,Fri Jun 05 04:22:11 PDT 2015,Fri Jun 05 04:22:36 PDT 2015,Fri Jun 05 04:35:24 PDT 2015,Lam Research Corporation,6500
3HUTX6F6VV07EIXUU4QL3HAIMPDO2C,AEK2SAEL9GG39,3BVS8WK9Q08PKPOUPZ1PVUMHP1WBIL,Thu Jun 04 16:55:18 PDT 2015,Thu Jun 04 16:55:42 PDT 2015,2015-06-05 00:57:49 UTC,Lam Research Corporation,6500
3GA6AFUKOP1M7J7QUR902II9GIZ3HG,A2I159VITLD19Y,3FULMHZ7OUARV9TCVZPUF9NSWJQM4Z,Fri Jun 05 03:37:47 PDT 2015,Fri Jun 05 03:37:58 PDT 2015,Fri Jun 05 04:35:57 PDT 2015,Lam Research Corporation,6500
3R0T90IZ1TPWKN8Y3E2JALA27V1GCU,A2I159VITLD19Y,3E9VAUV7BWR6RFY7N3NWM7WZX31AYP,Fri Jun 05 04:36:50 PDT 2015,Fri Jun 05 04:37:01 PDT 2015,2015-06-05 12:37:39 UTC,LabTech Software,186
3OWEPKL08APWIYUOZ173KJRL7WXN7H,A3RUUTINBKU8YE,3N2YPY1GI6BSDYKEYX2YBRIW01XVEW,Fri Jun 05 04:47:08 PDT 2015,Fri Jun 05 04:56:35 PDT 2015,2015-06-05 12:57:42 UTC,KULICKE & SONS INDUSTRIES,1943
35LDD5557BHEVVG86UHCB9778PDMKA,ANFWGSQ8BQRZ,3JGHED38ED4O8D09G0BCCGU9WU27Y0,Thu Jun 04 15:02:25 PDT 2015,Thu Jun 04 15:06:53 PDT 2015,2015-06-04 23:07:41 UTC,Kopin Corporation,198
3UXUOQ9OKFAPYF0ZQX2YYD7L8OV7AC,A29CE8ETC87GV6,3DFYDSXB2WD0BZH6783KCLT5R1SJUM,Thu Jun 04 16:43:24 PDT 2015,Thu Jun 04 16:44:12 PDT 2015,2015-06-05 00:47:46 UTC,Kopin Corporation,198
3RU7GD8VPP6I4HQT3JI6JZSCUO5SPX,AEK2SAEL9GG39,3ZXNP4Z39RY48ETAXLMMI8SDNFYL7M,Thu Jun 04 16:15:56 PDT 2015,Thu Jun 04 16:17:05 PDT 2015,2015-06-05 00:17:47 UTC,Kofax,1248
30MVJZJNHNQ4DRRWZ0DV581AT199J2,A1WX1XX58WCVTS,37M4O367VJV9RSXC9484K1T6WEUM5B,Thu Jun 04 15:31:47 PDT 2015,Thu Jun 04 15:32:41 PDT 2015,,Knowles Corporation,13000
3TOK3KHVJUVE0JU00G7GZ8RQX5ZO7S,AEK2SAEL9GG39,3R6RZGK0XFPQJ315YYESIUACIC9YVJ,Thu Jun 04 16:55:43 PDT 2015,Thu Jun 04 16:56:08 PDT 2015,2015-06-05 00:57:49 UTC,KleenSpeed Technologies,10
3Z7VU45IPZUCO1T5D91OEW7HEO4Z1C,A3N6Z886JPK4BG,3AA88CN98PGC3S7TZU0LGLZV2FVKYE,Fri Jun 05 04:39:16 PDT 2015,Fri Jun 05 04:41:47 PDT 2015,2015-06-05 12:42:39 UTC,KLA-Tencor Corp,6060
34Q075JO1YQFMGNF9FOW8X4VWHJ10K,A2I159VITLD19Y,3KVQ0UJWPXY5W4RQD6ERTZVXUH15WG,Fri Jun 05 03:39:35 PDT 2015,Fri Jun 05 03:39:48 PDT 2015,Fri Jun 05 04:36:02 PDT 2015,KLA-Tencor Corp,6060
3LQ8PUHQFM51XMP9FUGN6OKYZ0ZHIX,A2I159VITLD19Y,3CKVGCS3PGIDUGOGWVYEFFWL7WU0SB,Fri Jun 05 04:43:55 PDT 2015,Fri Jun 05 04:44:02 PDT 2015,2015-06-05 12:47:38 UTC,KitOrder,4
3LJ7UR74RIQZZBC5X39WH77BGU74NE,A2I159VITLD19Y,3P520RYKCHJS402LI6ZQBBA091Q5UH,Fri Jun 05 04:47:47 PDT 2015,Fri Jun 05 04:52:38 PDT 2015,,Kitewire,10
3E337GFOLALFBR5PS4BXQW4E6Y7NG9,A3RUUTINBKU8YE,3D7VY91L65ABG8ELAEZHNNTY6AGMBC,Thu Jun 04 15:05:52 PDT 2015,Thu Jun 04 15:06:44 PDT 2015,2015-06-04 23:07:41 UTC,Kintone Wireless,115
3TE22NPXPCPDD32ZFYU0IY1BPC844D,AEK2SAEL9GG39,382GHPVPHS4Q9NL2PHKFJAEMWRI438,Thu Jun 04 16:15:23 PDT 2015,Thu Jun 04 16:15:55 PDT 2015,2015-06-05 00:17:46 UTC,Kinoma,15
3IAS3U3I0GTNVO8LQZLZXXAJFQSB2T,AEK2SAEL9GG39,3TTPFEFXCTXJIIWFNQ2WK2ZABN66H2,Thu Jun 04 16:12:32 PDT 2015,Thu Jun 04 16:15:23 PDT 2015,2015-06-05 00:17:46 UTC,Kerio Technologies,200
35DR22AR5EXJT975ZVRM546348KX35,A2I159VITLD19Y,3W31J70BAS9Z0P6O32IWJU7CZRDCKY,Fri Jun 05 04:47:44 PDT 2015,Fri Jun 05 04:51:57 PDT 2015,2015-06-05 12:52:42 UTC,KeepCalling,61
30X31N5D643BHDKRE009T43HV25SAH,AEK2SAEL9GG39,32PT7WK7DMS39J4VISL8ME8S94AD3T,Thu Jun 04 16:11:43 PDT 2015,Thu Jun 04 16:12:31 PDT 2015,2015-06-05 00:12:48 UTC,Kaseya,400
31QTRG6Q2UQF03222PAV1LGDBA7PYG,A2I159VITLD19Y,3ZXNP4Z39RY48ETAXLMMI8SDNGRL7H,Fri Jun 05 04:47:38 PDT 2015,Fri Jun 05 04:50:16 PDT 2015,2015-06-05 12:52:41 UTC,Kareo,284
37Z929RLGALGW9J0K0RQO9T9JSVTSA,A2I159VITLD19Y,3ZLW647WAL8G696FL31RQVHOCEE234,Fri Jun 05 04:39:13 PDT 2015,Fri Jun 05 04:39:24 PDT 2015,2015-06-05 12:42:38 UTC,Kana Software,500
3KAKFY4PGVFM3EIA09RL2UJOGUCI3K,AEK2SAEL9GG39,37SQU136V71D7LA4FVNUXJSMMNU110,Thu Jun 04 16:06:11 PDT 2015,Thu Jun 04 16:06:43 PDT 2015,2015-06-05 00:07:45 UTC,Kana Software,500
3URFVVM166VSXYK3FXB8PYCEPKXUZ0,AEK2SAEL9GG39,31HLTCK4BL8QXCG54SSMBU38DGKGV4,Thu Jun 04 16:06:44 PDT 2015,Thu Jun 04 16:07:30 PDT 2015,2015-06-05 00:07:45 UTC,Justin.tv,2742
31LVTDXBL8NGCHBIW2PUC8EW3DNRLE,A2I159VITLD19Y,35F6NGNVM8WSRR1F6UOD4Z2UHTD7T6,Fri Jun 05 03:19:48 PDT 2015,Fri Jun 05 03:20:01 PDT 2015,2015-06-05 11:22:38 UTC,Jupiter Networks,8806
30LB5CDZNDNCHC8NHQXO0RO79WZ0ZB,A3N6Z886JPK4BG,3L1EFR8WWTIMM577Q7H81REZLATF9I,Fri Jun 05 04:33:27 PDT 2015,Fri Jun 05 04:34:48 PDT 2015,2015-06-05 12:37:38 UTC,Jupiter Networks,8806
3K2755HG5TG0BFIHSQRCC6S8RFBDFO,A3CC9BWPLAR31J,3BAKUKE49HP10Q9LDP293AAZQLNR1L,Thu Jun 04 16:50:18 PDT 2015,Thu Jun 04 16:50:50 PDT 2015,2015-06-05 00:52:46 UTC,Jupiter Networks,8806
3KGTPGBS6YY2RNHRQQ2U2N274C3U2Z,A2I159VITLD19Y,3LEG2HW4UF0BMLM85Y2TR46LF4J2FD,Fri Jun 05 04:43:10 PDT 2015,Fri Jun 05 04:43:23 PDT 2015,2015-06-05 12:47:38 UTC,JumpForward,28
39GHHAVOMG43GLLKI5H4O0QU79X4J3,AEK2SAEL9GG39,3TL87MO8CM2HN78GF4KY605UL3HFLK,Thu Jun 04 16:00:37 PDT 2015,Thu Jun 04 16:00:56 PDT 2015,2015-06-05 00:02:48 UTC,Joyent,80
3XUHV3NRVLBPLYUU8AXTHFGTUDO5H4,AEK2SAEL9GG39,3KTCJ4SCVGEA3AWT8H6SHBGPKYPM1T,Thu Jun 04 16:07:31 PDT 2015,Thu Jun 04 16:07:42 PDT 2015,,Jive Software,658
33CKWXB73KXFT58X5YSWM2N519Q11O,A2I159VITLD19Y,324N5FAHSXOVZYCOUJD19MV1KYTKV5,Fri Jun 05 04:10:05 PDT 2015,Fri Jun 05 04:10:16 PDT 2015,Fri Jun 05 04:37:33 PDT 2015,Jive Software,658
3PH3VY7DJMA5P298AXQ97MXBA0AWZ3,A29CE8ETC87GV6,3GV1I4SEO92L4EF5EBHUCUSHS4EL6N,Thu Jun 04 16:42:48 PDT 2015,Thu Jun 04 16:43:23 PDT 2015,2015-06-05 00:47:46 UTC,JDS Uniphase Corporation,5100
3TU5ZICBREELL9CZPYRQ2DILNRMQ8Q,A2I159VITLD19Y,3SCKNODZ0XTUWEWV9Y21V0W2SBR7N5,Fri Jun 05 03:43:22 PDT 2015,Fri Jun 05 03:43:35 PDT 2015,Fri Jun 05 04:36:11 PDT 2015,JDS Uniphase Corporation,5100
382M9COHEISUM3T7JAXV4OBW1FREUJ,A3N6Z886JPK4BG,3JVP4ZJHDP5O02LKRJ40BDQYYYS0IJ,Fri Jun 05 03:57:26 PDT 2015,Fri Jun 05 03:58:58 PDT 2015,Fri Jun 05 04:36:02 PDT 2015,JD.Com Inc,68109
3URFVVM166VSXYK3FXB8PYCEPL2ZUC,A2I159VITLD19Y,3XDJY5RK5SYA8HYL41GG6J4M95U4UA,Fri Jun 05 04:46:45 PDT 2015,Fri Jun 05 04:46:53 PDT 2015,2015-06-05 12:47:39 UTC,Janrain,160
36TFCYNS45NYNHE4EGGO9Y7DND3HXX,A2I159VITLD19Y,306996CF6WXEKJSWHSGJ3V5V80DB1N,Fri Jun 05 04:47:48 PDT 2015,Fri Jun 05 04:53:47 PDT 2015,2015-06-05 12:57:42 UTC,Jama Software,106
3DBQWDE4Y7BHVUG5B8S6MZDPGQ2N52,A3N6Z886JPK4BG,3RBI0I35XEG67UZMEO8MZZITRT9Y3H,Fri Jun 05 04:46:35 PDT 2015,Fri Jun 05 05:04:09 PDT 2015,2015-06-05 13:07:42 UTC,Jack Henry & Associates  Inc.,5499
3RKNTXVS3NBSFSIGOZ4RV1NBHM5A4V,A29CE8ETC87GV6,34ZTTGSNJX1CS0FZ2ZGUQ7G1BOHQHI,Thu Jun 04 16:41:53 PDT 2015,Thu Jun 04 16:42:48 PDT 2015,2015-06-05 00:47:45 UTC,IXYS Corp.,1016
39DD6S19JQOB82NHPXW3LGQB3X6EZ8,A2I159VITLD19Y,3LN50BUKPVOTEKXAT7G3IUJYNAXPLS,Fri Jun 05 03:59:36 PDT 2015,Fri Jun 05 03:59:47 PDT 2015,Fri Jun 05 04:36:03 PDT 2015,IXYS Corp.,1016
3QFUFYSY9ZSNBJZOZFQJ92Y2E3LF4I,A2I159VITLD19Y,3PA41K45VNHUZZ88PDFTZP1XSQS7P1,Fri Jun 05 04:47:36 PDT 2015,Fri Jun 05 04:49:41 PDT 2015,2015-06-05 12:52:40 UTC,ISBX,39
3P4RDNWND6JXOSKZ3UJ8I10DCRYIJW,AEK2SAEL9GG39,3E9ZFLPWOY5WXSRVUVT7KRD984JIX0,Thu Jun 04 16:10:53 PDT 2015,Thu Jun 04 16:11:42 PDT 2015,2015-06-05 00:12:48 UTC,Inxight,100
345LHZDEDY5RC5DAUQGZLX7ZAQ43UK,A2I159VITLD19Y,35NNO802AV9RLYDRSP6YMPMB6R2NIG,Fri Jun 05 04:37:10 PDT 2015,Fri Jun 05 04:37:22 PDT 2015,2015-06-05 12:37:39 UTC,Invoca,62
