AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,Answer.gdp
3EF8EXOTT28MOMO1VNY2Q2JRSDM1JV,3Z8UJEJOCZQR6TRE6CG60IP1GO639J,A3VOV4F5L8131I,Fri Apr 24 02:19:25 PDT 2015,Fri Apr 24 02:19:38 PDT 2015,2015-04-24 10:22:39 UTC,New York,1144481.00
37TRT2X24R4N1K6TXKRRWEW0EPMBJX,3X0EMNLXEP2WAP947BI953HZCCGVP2,A22XGLSLP1SE1Z,Fri Apr 24 06:54:02 PDT 2015,Fri Apr 24 06:54:32 PDT 2015,2015-04-24 14:57:41 UTC,New York,11270.00
3QEMNNSB2YCNWM3BA7T0OEFRQGI7DF,3X0EMNLXEP2WAP947BI953HZCCGVP2,A1A3UEP77EU2RN,Fri Apr 24 22:26:52 PDT 2015,Fri Apr 24 22:27:00 PDT 2015,2015-04-25 06:27:46 UTC,New York,1144000.00
34QN5IT0T04XXG7080XBN7R375U085,3XDSWAMB225LBS4JG72TFGJKW1MCQB,AYALPYEQ512PP,Wed Apr 22 08:49:22 PDT 2015,Wed Apr 22 08:50:13 PDT 2015,2015-04-22 16:52:37 UTC,New York,1144481.00
3VP0C6EFSH97WGVJ4QNB1Q2P4MV6M8,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,AOCZ2532BJZF3,Sun Apr 26 06:55:39 PDT 2015,Sun Apr 26 06:55:59 PDT 2015,2015-04-26 14:57:39 UTC,New Mexico,69176.00
3E4GGUZ1T94OORCFWCYSW0T9ZBW2KE,30EMX9PEVKWF76VK0O8WYZBTJYGSKT,A1PX3VHCGYY0XS,Sat Apr 25 11:33:22 PDT 2015,Sat Apr 25 11:33:37 PDT 2015,2015-04-25 19:37:37 UTC,New Mexico,34.34
3KJYX6QCMAO2AY4Z21IRXQQ7HI9VJW,30EMX9PEVKWF76VK0O8WYZBTJYGSKT,ALDKDKRBR4LXD,Fri Apr 24 19:51:47 PDT 2015,Fri Apr 24 19:52:37 PDT 2015,2015-04-25 03:57:38 UTC,New Mexico,84500.00
3R3YRB5GRGGRWQCV35V985L5DI5AUT,3G9UA71JVV7YDO5AU0A92TFKHV37JM,AYALPYEQ512PP,Wed Apr 22 09:56:32 PDT 2015,Wed Apr 22 09:57:11 PDT 2015,2015-04-22 17:57:39 UTC,New Mexico,84460.00
3JV9LGBJWURXTC51TJBA5L4JTWOGO2,33TGB4G0LPUM6676O7SBYYFHHQ9XTC,A22XGLSLP1SE1Z,Fri Apr 24 06:53:30 PDT 2015,Fri Apr 24 06:54:01 PDT 2015,2015-04-24 14:57:41 UTC,New Mexico,845.00
3A1PQ49WVIUQXGTB7NVHEP3CFG2H1G,3SR6AEG6W56L126LT9XO3TJ2828HYS,ANB51V4Y2O7FR,Wed Apr 22 11:10:06 PDT 2015,Wed Apr 22 11:10:42 PDT 2015,2015-04-22 19:12:37 UTC,New Mexico,79901.00
3OS4RQUCRAS7WIKXEU06HG48LHJBF6,3909MD9T2ZU3H1YOYIXUT5F9ABQFED,A2KNE9E89YLQ3A,Thu Apr 23 18:39:58 PDT 2015,Thu Apr 23 18:40:11 PDT 2015,2015-04-24 02:42:39 UTC,New Mexico,79.90
3OONKJ5DKDW12VXQDXJW4ADMDM7OBA,3UEDKCTP9V3TO8BSCLAL38FXWK37KL,A3IDJZM7H7WRU7,Sat Apr 25 20:16:29 PDT 2015,Sat Apr 25 20:16:42 PDT 2015,2015-04-26 04:17:37 UTC,New Mexico,79901.00
3DY4FPOOA21J8MNCA6R0ZHCYRTXRV2,3D1UCPY6GGMRSO841KAS0MUQWIO38U,AYALPYEQ512PP,Wed Apr 22 09:14:10 PDT 2015,Wed Apr 22 09:14:44 PDT 2015,2015-04-22 17:17:40 UTC,New Mexico,79901.00
3DL65MZB8ESY09C7XJCVAIPQR6VECZ,30Y6N4AHYP9VSLPXTIM44CB7DN1DRE,A39YPFUJEDE08X,Sun Apr 26 13:15:14 PDT 2015,Sun Apr 26 13:15:37 PDT 2015,2015-04-26 21:17:40 UTC,New Mexico,79.90
354GIDR5ZCJFFR2XDWKWUSLLOA600C,3FULMHZ7OUARV9TCVZPUF9NRUN84M3,A2CGIO3YQYJ92M,Thu Apr 23 00:28:39 PDT 2015,Thu Apr 23 00:29:01 PDT 2015,2015-04-23 08:32:36 UTC,New Mexico,0.08
30JNVC0ORAXEEKDSS2LWFQBKNWKHQ9,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,A1C2X7GXX7Z6FE,Thu Apr 23 13:36:17 PDT 2015,Thu Apr 23 13:36:31 PDT 2015,2015-04-23 21:37:47 UTC,New Mexico,79901.00
3FQ5JJ512M1KDD18IVWCOOW7A3RNKO,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,A3VOV4F5L8131I,Fri Apr 24 02:29:45 PDT 2015,Fri Apr 24 02:29:58 PDT 2015,2015-04-24 10:32:40 UTC,New Mexico,79901.00
3ERET4BTVNMZOBXEHLD76N1N5AWK90,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,ANB51V4Y2O7FR,Wed Apr 22 17:56:39 PDT 2015,Wed Apr 22 17:56:54 PDT 2015,2015-04-23 01:57:38 UTC,New Mexico,79901.00
3ZV9H2YQQEK4492FPQV03LSWSV63WL,3RZS0FBRWKN0BG34GUN4FBTAR50CPK,A1MW021IG07IMF,Fri Apr 24 23:21:29 PDT 2015,Fri Apr 24 23:21:43 PDT 2015,2015-04-25 07:22:42 UTC,New Mexico,79901.00
3HMVI3QICK5CJBJ0HNZ50PYF5IO1YK,3Z8UJEJOCZQR6TRE6CG60IP1GO639J,A1A3UEP77EU2RN,Fri Apr 24 22:26:41 PDT 2015,Fri Apr 24 22:26:51 PDT 2015,2015-04-25 06:27:46 UTC,New Mexico,80000.00
3M1CVSFP61IZ4X5EMWB4Y4OGA03QAE,3PZDSVZ3J5UXDREC704USOCRZDI4N3,APLQSM4J9E6LR,Thu Apr 23 04:42:57 PDT 2015,Thu Apr 23 04:43:17 PDT 2015,2015-04-23 12:47:37 UTC,New Mexico,79901.00
3VZLGYJEYMNKE2EYK2MV95BIGQMZXE,3XDSWAMB225LBS4JG72TFGJKW1MCQB,A1EVP0WFE4VLH9,Fri Apr 24 06:49:54 PDT 2015,Fri Apr 24 06:50:18 PDT 2015,2015-04-24 14:52:39 UTC,New Mexico,79901.00
3WQ3B2KGE9TG63QP7VLLSE0EKB2B1F,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,AOCZ2532BJZF3,Sat Apr 25 22:33:24 PDT 2015,Sat Apr 25 22:34:00 PDT 2015,2015-04-26 06:37:36 UTC,New Jersey,445504.00
3S0TNUHWKUVRW08UKCL62EBM1UD8DG,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,ANB51V4Y2O7FR,Wed Apr 22 10:43:35 PDT 2015,Wed Apr 22 10:46:33 PDT 2015,2015-04-22 18:47:37 UTC,New Jersey,474936.00
3DR23U6WE6RFMQEIJ57LZSPUFPFETW,324N5FAHSXOVZYCOUJD19MV0I2AVK1,A1XQ5ROBYTC60P,Fri Apr 24 15:15:59 PDT 2015,Fri Apr 24 15:18:41 PDT 2015,2015-04-24 23:22:40 UTC,New Jersey,474.94
3DR23U6WE6RFMQEIJ57LZSPUFRDTED,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,A1PX3VHCGYY0XS,Sat Apr 25 11:33:05 PDT 2015,Sat Apr 25 11:33:19 PDT 2015,2015-04-25 19:37:37 UTC,New Jersey,50.95
3KRVW3HTZOYCJETGB3QE2VYHM7SSM8,3SBX2M1TKD0IGOR4NSWBWI7W4O5Q4C,A3VOV4F5L8131I,Fri Apr 24 02:20:32 PDT 2015,Fri Apr 24 02:20:57 PDT 2015,2015-04-24 10:22:39 UTC,New Jersey,474936.00
3ZDAD0O1T2QOSQ5ZEAXDNHA1VV6XT4,3YZ7A3YHR56CPNAHT14QWASBM8M5SM,ALDKDKRBR4LXD,Fri Apr 24 19:22:43 PDT 2015,Fri Apr 24 19:23:17 PDT 2015,2015-04-25 03:27:39 UTC,New Jersey,498800.00
3AWETUDC935NO7P3LGMU6VO3SGTZIV,3FVBZG9CLJRO47A0L1MFB1PIWPU0HB,A3IDJZM7H7WRU7,Sat Apr 25 20:08:38 PDT 2015,Sat Apr 25 20:08:54 PDT 2015,2015-04-26 04:12:37 UTC,New Jersey,474936.00
31T4R4OBOTTDRUXXABYP48X95G67CF,3RWSQDNYL9ZVNFYKTTH0BN09MC5FFV,A1A3UEP77EU2RN,Fri Apr 24 22:26:32 PDT 2015,Fri Apr 24 22:26:41 PDT 2015,2015-04-25 06:27:46 UTC,New Jersey,475000.00
3OLF68YTNAE2D8F58G0AM5K23VHFAQ,3ZTE0JGGCE5IQGR31UAPQBOKH04CO3,APLQSM4J9E6LR,Wed Apr 22 08:07:47 PDT 2015,Wed Apr 22 08:08:37 PDT 2015,2015-04-22 16:12:37 UTC,New Jersey,474936.00
37TRT2X24R4N1K6TXKRRWEW0EO0JBH,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,A2KNE9E89YLQ3A,Thu Apr 23 18:39:42 PDT 2015,Thu Apr 23 18:39:57 PDT 2015,2015-04-24 02:42:39 UTC,New Jersey,474.94
3QIYRE09Y4UI7CFMALQUJ9081XZN1T,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,A22XGLSLP1SE1Z,Fri Apr 24 06:53:02 PDT 2015,Fri Apr 24 06:53:30 PDT 2015,2015-04-24 14:57:40 UTC,New Jersey,4988.00
3LEP4MGT3HDAYY61NO5GTG1N94ODBI,3HKIF5DF6YAS05321RNQJCEAKTBG94,A1C2X7GXX7Z6FE,Thu Apr 23 13:24:26 PDT 2015,Thu Apr 23 13:24:46 PDT 2015,2015-04-23 21:28:54 UTC,New Jersey,0.47
3EWIJTFFVPKE6HHRL3JBFHNPI8SE0I,3OKP4QVBP2A65OD7TX1QF7PUQBTGAJ,AYALPYEQ512PP,Wed Apr 22 08:53:51 PDT 2015,Wed Apr 22 08:54:38 PDT 2015,2015-04-22 16:57:38 UTC,New Jersey,474936.00
373ERPL3YPL4VUJN5BRLYZODUAYRT7,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,A2CGIO3YQYJ92M,Thu Apr 23 00:18:17 PDT 2015,Thu Apr 23 00:18:41 PDT 2015,2015-04-23 08:22:36 UTC,New Jersey,0.47
3V0Z7YWSIZD2426RVGCZY94QF1M2V3,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,AYALPYEQ512PP,Wed Apr 22 09:56:00 PDT 2015,Wed Apr 22 09:56:27 PDT 2015,2015-04-22 17:57:38 UTC,New Jersey,498828.00
3RXPCZQMQQOCXKY0NHDZTPRB0HQG1J,3Z8UJEJOCZQR6TRE6CG60IP1GO639J,ANB51V4Y2O7FR,Wed Apr 22 17:41:19 PDT 2015,Wed Apr 22 17:41:44 PDT 2015,2015-04-23 01:42:36 UTC,New Jersey,474936.00
3ATPCQ38J9N8DZW0D6SYBQRI9B8YAH,309D674SHZYY7M2UXP53KROLA1MBCZ,A1EVP0WFE4VLH9,Fri Apr 24 06:37:43 PDT 2015,Fri Apr 24 06:38:49 PDT 2015,2015-04-24 14:42:40 UTC,New Jersey,510430.00
32XVDSJFP0AJEFCIHOB8BDLDOCK2M4,32XN26MTXZWQQ3TQCM1D3TIPD62L02,A23JSI7QCNNTLT,Thu Apr 23 19:59:18 PDT 2015,Thu Apr 23 19:59:43 PDT 2015,2015-04-24 04:02:36 UTC,New Jersey,493.21
3GS6S824SRAB8DVP79FFCZQ2XBVWNQ,32K26U12DN1NLS6E22RE590AYTEDV7,A1MW021IG07IMF,Fri Apr 24 23:07:49 PDT 2015,Fri Apr 24 23:08:15 PDT 2015,2015-04-25 07:12:41 UTC,New Jersey,474936.00
317HQ483I85T7IBKISB0B8HUI2LNI2,31HLTCK4BL8QXCG54SSMBU37BLTVGY,A3IDJZM7H7WRU7,Sat Apr 25 20:17:44 PDT 2015,Sat Apr 25 20:17:56 PDT 2015,2015-04-26 04:22:36 UTC,New Hampshire,60005.00
386CSBG1O0ZYHVTBWJUSIZMUEE4Q69,3ZLW647WAL8G696FL31RQVHNAIW32R,AYALPYEQ512PP,Wed Apr 22 09:16:42 PDT 2015,Wed Apr 22 09:17:04 PDT 2015,2015-04-22 17:17:40 UTC,New Hampshire,60005.00
3483FV8BEFWHPCRQU84RMHORYG5626,372AGES0I4I9QRUEKINGYJEZT5CXRZ,AOCZ2532BJZF3,Sat Apr 25 22:31:41 PDT 2015,Sat Apr 25 22:32:27 PDT 2015,2015-04-26 06:32:37 UTC,New Hampshire,54802.00
3NVC2EB65RC8TEXF4RDOOIDC3Z63YC,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,A2CGIO3YQYJ92M,Thu Apr 23 00:29:59 PDT 2015,Thu Apr 23 00:30:12 PDT 2015,2015-04-23 08:32:36 UTC,New Hampshire,0.06
3S4AW7T80CV9BB9KLQTH4F3M8QE4LY,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,A39YPFUJEDE08X,Sun Apr 26 13:13:14 PDT 2015,Sun Apr 26 13:13:47 PDT 2015,2015-04-26 21:17:39 UTC,New Hampshire,60.01
3MAOD8E57RNQXD0FHEB1EI496CEXNV,37ZQELHEQ0BDHH3ID44QEITRL43NMH,A22XGLSLP1SE1Z,Fri Apr 24 06:52:30 PDT 2015,Fri Apr 24 06:53:01 PDT 2015,2015-04-24 14:57:40 UTC,New Hampshire,597.00
3S0TNUHWKUVRW08UKCL62EBM1XE8DN,3B286OTISEUGWQ3813MTCKHAI39AJG,APLQSM4J9E6LR,Thu Apr 23 04:44:05 PDT 2015,Thu Apr 23 04:44:19 PDT 2015,2015-04-23 12:47:37 UTC,New Hampshire,60005.00
3KAKFY4PGVFM3EIA09RL2UJODHY3IY,3OZ4VAIBEXS0OE66CYDP87VN3DAVJ2,A2KNE9E89YLQ3A,Thu Apr 23 18:39:31 PDT 2015,Thu Apr 23 18:39:41 PDT 2015,2015-04-24 02:42:39 UTC,New Hampshire,60.01
39DD6S19JQOB82NHPXW3LGQB0JCZE4,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,A1C2X7GXX7Z6FE,Thu Apr 23 13:37:31 PDT 2015,Thu Apr 23 13:37:49 PDT 2015,2015-04-23 21:42:42 UTC,New Hampshire,60005.00
3VBEN272MLCCR4XU00SJPQEKQGWSG6,3DWNFENNE381U1NRS2C2ZHVAQTD4JZ,AYALPYEQ512PP,Wed Apr 22 09:55:22 PDT 2015,Wed Apr 22 09:55:55 PDT 2015,2015-04-22 17:57:38 UTC,New Hampshire,59709.00
3I33IC7ZWGFICE3TKLL32MQDUXZA20,3SSN80MU8C1N3NHJUYEJX7SLYDIKXT,A1A3UEP77EU2RN,Fri Apr 24 22:26:21 PDT 2015,Fri Apr 24 22:26:32 PDT 2015,2015-04-25 06:27:45 UTC,New Hampshire,60000.00
3TXMY6UCAF1NXC2C6A7V4ZE4A55CQN,3RWSQDNYL9ZVNFYKTTH0BN09MC5FFV,A3VOV4F5L8131I,Fri Apr 24 02:30:42 PDT 2015,Fri Apr 24 02:30:59 PDT 2015,2015-04-24 10:32:40 UTC,New Hampshire,60005.00
333U7HK6IASGGH4DBGIXR4K0H9EDJK,3ZXNP4Z39RY48ETAXLMMI8SCLK87LO,A23JSI7QCNNTLT,Thu Apr 23 19:57:03 PDT 2015,Thu Apr 23 19:57:27 PDT 2015,2015-04-24 03:57:37 UTC,New Hampshire,62.19
3S3AMIZX3VIT83Y71O1B4075RM3DCY,3ZXNP4Z39RY48ETAXLMMI8SCLK87LO,ANB51V4Y2O7FR,Wed Apr 22 17:57:58 PDT 2015,Wed Apr 22 17:58:17 PDT 2015,2015-04-23 02:02:36 UTC,New Hampshire,60005.00
3EG49X351VPIQSUNIXPKC7INBNYX6W,3ZTE0JGGCE5IQGR31UAPQBOKH04CO3,ALDKDKRBR4LXD,Fri Apr 24 19:57:27 PDT 2015,Fri Apr 24 19:58:30 PDT 2015,2015-04-25 04:02:37 UTC,New Hampshire,59700.00
3PXX5PX6LYBC0R3P3EEE3FTHO5FAB9,3SV8KD29L45C8IHYVG24US8W6DGKZQ,A1PX3VHCGYY0XS,Sat Apr 25 11:32:43 PDT 2015,Sat Apr 25 11:32:56 PDT 2015,2015-04-25 19:37:37 UTC,New Hampshire,41.38
358010RM5F635I9OJ5XSOZYMSH4VX2,3Y40HMYLL1V16JMVOCIL3U1J04GXU3,A1MW021IG07IMF,Fri Apr 24 23:23:08 PDT 2015,Fri Apr 24 23:23:22 PDT 2015,2015-04-25 07:27:41 UTC,New Hampshire,60005.00
3AMYWKA6YCZVWJGVH62OTURUZIK6OP,3Z8UJEJOCZQR6TRE6CG60IP1GO639J,A1EVP0WFE4VLH9,Fri Apr 24 06:47:47 PDT 2015,Fri Apr 24 06:48:15 PDT 2015,2015-04-24 14:52:38 UTC,New Hampshire,60005.00
33JKGHPFYD7F311B379S31OBZ36NM3,35U0MRQMUJKEPPX3SB5UG3C927KVOL,ANB51V4Y2O7FR,Wed Apr 22 11:17:00 PDT 2015,Wed Apr 22 11:17:20 PDT 2015,2015-04-22 19:17:39 UTC,New Hampshire,60005.00
3M0BCWMB8W99746S4JA6L4Q8GQ2BW9,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,A2PAX92BHHMAPP,Mon Apr 27 08:14:28 PDT 2015,Mon Apr 27 08:14:53 PDT 2015,2015-04-27 16:17:37 UTC,Nevada,131233.00
3E47SOBEYR9AGEETT22MVXNIJZ1ICB,3D17ECOUOE89HOOJ2Z1DLC7IICI31A,A39YPFUJEDE08X,Sun Apr 26 13:19:03 PDT 2015,Sun Apr 26 13:19:28 PDT 2015,2015-04-26 21:22:38 UTC,Nevada,131.23
3OSWBBLG1FAHB192SKXYIDSFS3EDXL,3D17ECOUOE89HOOJ2Z1DLC7IICI31A,AYALPYEQ512PP,Wed Apr 22 09:10:22 PDT 2015,Wed Apr 22 09:10:37 PDT 2015,2015-04-22 17:12:38 UTC,Nevada,131233.00
39L1G8WVWR4B38MCS26FAV22WE231J,3OPLMF3EU50TBZLXDS3BE5E2LZDNLF,APLQSM4J9E6LR,Thu Apr 23 00:45:45 PDT 2015,Thu Apr 23 00:46:00 PDT 2015,2015-04-23 08:47:37 UTC,Nevada,131233.00
3TXWC2NHN03XCUAMMUM9X9SXM5I9SH,3OPLMF3EU50TBZLXDS3BE5E2LZDNLF,A2CGIO3YQYJ92M,Thu Apr 23 00:26:42 PDT 2015,Thu Apr 23 00:27:01 PDT 2015,2015-04-23 08:27:37 UTC,Nevada,0.13
3U84XHCDIDQTG0QO0RKQCUEKNUIZ4Y,3OID399FXGKYPVKO2NMANNXOAZPFDK,A1C2X7GXX7Z6FE,Thu Apr 23 13:34:24 PDT 2015,Thu Apr 23 13:34:39 PDT 2015,2015-04-23 21:37:47 UTC,Nevada,131233.00
3FPRZHYEPZKRPK2AZGQ4HJ9ILKFV3A,3KWGG5KP6JFUQD6ROEVCY7ZFM0PCMO,A1EVP0WFE4VLH9,Fri Apr 24 06:53:23 PDT 2015,Fri Apr 24 06:54:06 PDT 2015,2015-04-24 14:57:41 UTC,Nevada,131233.00
37TD41K0AIMZASHPYEW0ZZT5SVLSCR,3OLZC0DJ8JS4T3M0UGSPW6GNQYLVIQ,A1PX3VHCGYY0XS,Sat Apr 25 11:32:19 PDT 2015,Sat Apr 25 11:32:39 PDT 2015,2015-04-25 19:37:37 UTC,Nevada,45.16
3ND9UOO81LFLKDS4VWZ0Z7MDSAILWO,324N5FAHSXOVZYCOUJD19MV0I2AVK1,ANB51V4Y2O7FR,Wed Apr 22 10:59:18 PDT 2015,Wed Apr 22 11:05:26 PDT 2015,2015-04-22 19:07:37 UTC,Nevada,131233.00
33NF62TLXKFOUNAN3X4KVHFQ1F8JKU,3G9UA71JVV7YDO5AU0A92TFKHV37JM,ANB51V4Y2O7FR,Wed Apr 22 17:54:18 PDT 2015,Wed Apr 22 17:54:36 PDT 2015,2015-04-23 01:57:37 UTC,Nevada,131233.00
388U7OUMF8E3FLMW793BEOM8X1X0R4,33TGB4G0LPUM6676O7SBYYFHHQ9XTC,A2KNE9E89YLQ3A,Thu Apr 23 18:39:17 PDT 2015,Thu Apr 23 18:39:30 PDT 2015,2015-04-24 02:42:39 UTC,Nevada,131.23
3MB8LZR5BG6UPDYN6IGXBWSI5BAKL8,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,A3IDJZM7H7WRU7,Sat Apr 25 20:14:41 PDT 2015,Sat Apr 25 20:15:17 PDT 2015,2015-04-26 04:17:36 UTC,Nevada,131233.00
3Z4GS9HPNWN7FD21JUQEOM5V45377A,3SBX2M1TKD0IGOR4NSWBWI7W4O5Q4C,ALDKDKRBR4LXD,Fri Apr 24 19:39:37 PDT 2015,Fri Apr 24 19:42:17 PDT 2015,2015-04-25 03:42:37 UTC,Nevada,130000.00
36W0OB37HXRNSCEJFY496JNOS1OHZQ,3VDI8GSXAF6SM0KSWZHCJGJZ0NT8G7,A1A3UEP77EU2RN,Fri Apr 24 22:26:05 PDT 2015,Fri Apr 24 22:26:20 PDT 2015,2015-04-25 06:27:45 UTC,Nevada,131000.00
3907X2AHF1IPZI9V9430SHF8TM52PK,3UEDKCTP9V3TO8BSCLAL38FXWK37KL,A1UIWMP1KIZ2SB,Sun Apr 26 07:57:05 PDT 2015,Sun Apr 26 07:57:21 PDT 2015,2015-04-26 15:57:37 UTC,Nevada,131000.00
3EO896NRAX8NX60AX6ICW82MKWLJTU,3WPCIUYH1AL8802PX7RZ4RCP18YDTR,A22XGLSLP1SE1Z,Fri Apr 24 06:51:59 PDT 2015,Fri Apr 24 06:52:29 PDT 2015,2015-04-24 14:52:40 UTC,Nevada,1300.00
30OG32W0SVOHRD9YM9L9QTJ2Q6VNE4,3P520RYKCHJS402LI6ZQBBAZ7575U2,A3VOV4F5L8131I,Fri Apr 24 02:27:47 PDT 2015,Fri Apr 24 02:28:01 PDT 2015,2015-04-24 10:32:39 UTC,Nevada,131233.00
31IBVUNM9TCM5WI3JBR6ISYFOC8FVV,30P8I9JKOIYSHFRLNW9V7XCILCG5VR,A1MW021IG07IMF,Fri Apr 24 23:19:10 PDT 2015,Fri Apr 24 23:19:26 PDT 2015,2015-04-25 07:22:41 UTC,Nevada,131233.00
3AUQQEL7U66V8S3DGT8LFLBBI31V0B,3NFWQRSHVER11FUF4DNIT80LNR5FGU,AYALPYEQ512PP,Wed Apr 22 09:54:44 PDT 2015,Wed Apr 22 09:55:17 PDT 2015,2015-04-22 17:57:38 UTC,Nevada,130043.00
32Q90QCQ1TYGJ7OVPWTTY12YWFOEKW,3KG2UQJ0MJ142W1A5XB7VRDWV50NQ4,AOCZ2532BJZF3,Sun Apr 26 07:00:32 PDT 2015,Sun Apr 26 07:00:57 PDT 2015,2015-04-26 15:02:40 UTC,Nevada,119880.00
32SVAV9L3GM7XWZCOLZ8LWV50A6A3G,37OPIVELUUGK5K8ID3J8071V5B5AHB,A3VOV4F5L8131I,Fri Apr 24 02:29:29 PDT 2015,Fri Apr 24 02:29:44 PDT 2015,2015-04-24 10:32:39 UTC,Nebraska,83273.00
3P1L2B7AD22DF4J24A8QID9RPIGLOT,372AGES0I4I9QRUEKINGYJEZT5CXRZ,A2PAX92BHHMAPP,Mon Apr 27 08:12:18 PDT 2015,Mon Apr 27 08:13:18 PDT 2015,2015-04-27 16:17:37 UTC,Nebraska,83273.00
3GNA64GUZFH2YRTXR0KNQT8UIN5Q5D,34R3P23QHSEHCXBLE8F0IWYMXU8HWT,A2KNE9E89YLQ3A,Thu Apr 23 18:39:06 PDT 2015,Thu Apr 23 18:39:16 PDT 2015,2015-04-24 02:42:39 UTC,Nebraska,83.27
3MHW492WW1QSB6AK5YVJDIIOL97VMX,3M93N4X8HK0KWMP2I38KXKBG49GSJU,APLQSM4J9E6LR,Thu Apr 23 04:42:40 PDT 2015,Thu Apr 23 04:42:56 PDT 2015,2015-04-23 12:47:37 UTC,Nebraska,83273.00
3F6HPJW4JEDFJR6WLQHVKBN4MITW2S,3G9UA71JVV7YDO5AU0A92TFKHV37JM,A3IDJZM7H7WRU7,Sat Apr 25 20:16:17 PDT 2015,Sat Apr 25 20:16:29 PDT 2015,2015-04-26 04:17:37 UTC,Nebraska,83273.00
3YMU66OBIOLN1VJEP6GKLC7IHBTGHZ,3G9UA71JVV7YDO5AU0A92TFKHV37JM,A1A3UEP77EU2RN,Fri Apr 24 22:25:53 PDT 2015,Fri Apr 24 22:26:05 PDT 2015,2015-04-25 06:27:45 UTC,Nebraska,83000.00
3VNXK88KKDVD4MRQGPRE8WC4LDXV91,3MDWE879UHFW9OVRL5VCI1ND4GJB9I,ALDKDKRBR4LXD,Fri Apr 24 19:50:16 PDT 2015,Fri Apr 24 19:51:08 PDT 2015,2015-04-25 03:52:38 UTC,Nebraska,85500.00
304SM51WA4HG0NPJKE05OFNNA30BS4,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,AYALPYEQ512PP,Wed Apr 22 09:13:28 PDT 2015,Wed Apr 22 09:14:05 PDT 2015,2015-04-22 17:17:39 UTC,Nebraska,83273.00
3WOKGM4L72T0I8UGFHM7KTH3MJ40OW,3DWNFENNE381U1NRS2C2ZHVAQTD4JZ,A39YPFUJEDE08X,Sun Apr 26 13:15:51 PDT 2015,Sun Apr 26 13:16:19 PDT 2015,2015-04-26 21:17:40 UTC,Nebraska,83.27
3Z4XG4ZF4945U6DBBCMIWLEEHDTX8D,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,ANB51V4Y2O7FR,Wed Apr 22 17:56:21 PDT 2015,Wed Apr 22 17:56:37 PDT 2015,2015-04-23 01:57:38 UTC,Nebraska,83273.00
3KKG4CDWKJBEA98BWTQRZ6CR8N494V,3VDI8GSXAF6SM0KSWZHCJGJZ0NT8G7,ANB51V4Y2O7FR,Wed Apr 22 11:09:24 PDT 2015,Wed Apr 22 11:10:00 PDT 2015,2015-04-22 19:12:37 UTC,Nebraska,83273.00
3137ONMDKHIBHLSCZ58E09A5PW6EGO,3BFNCI9LYK3NSA3LRFIMMMYVLYI377,A1MW021IG07IMF,Fri Apr 24 23:21:00 PDT 2015,Fri Apr 24 23:21:22 PDT 2015,2015-04-25 07:22:42 UTC,Nebraska,83273.00
324G5B4FB4LTX22HYV5597V8WSB70Q,3D1UCPY6GGMRSO841KAS0MUQWIO38U,A1PX3VHCGYY0XS,Sat Apr 25 11:31:42 PDT 2015,Sat Apr 25 11:32:15 PDT 2015,2015-04-25 19:32:40 UTC,Nebraska,43.26
351SEKWQS1U6HPAYEDVP7WCHL1FDMQ,3E22YV8GG1JJ2K0V5KWIVMNMQ9ENPD,A2CGIO3YQYJ92M,Thu Apr 23 00:28:21 PDT 2015,Thu Apr 23 00:28:38 PDT 2015,2015-04-23 08:32:36 UTC,Nebraska,0.08
3E4GGUZ1T94OORCFWCYSW0T9Z3F2KH,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,AYALPYEQ512PP,Wed Apr 22 09:54:10 PDT 2015,Wed Apr 22 09:54:40 PDT 2015,2015-04-22 17:57:38 UTC,Nebraska,85458.00
384PI804XTEFG0M9MY3G4YR4J41S07,3IHWR4LC7DQ6IRQNMNHF4SWFF0L8IZ,A1EVP0WFE4VLH9,Fri Apr 24 06:50:39 PDT 2015,Fri Apr 24 06:50:59 PDT 2015,2015-04-24 14:52:39 UTC,Nebraska,83273.00
