AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Company,Revenue
34MAJL3QP50SV7JVFKPH8T959NR43R,A2KNE9E89YLQ3A,33BFF6QPI1O2IP4MZNQYE2XCFB13WS,Fri May 08 20:34:17 PDT 2015,Fri May 08 20:34:28 PDT 2015,2015-05-09 04:37:38 UTC,Silver Spring Networks,327
3AWETUDC935NO7P3LGMU6VO3T0QIZG,A2KNE9E89YLQ3A,3566S7OX5DWRI7P64B43YTJYO0E712,Fri May 08 20:27:58 PDT 2015,Fri May 08 20:28:06 PDT 2015,2015-05-09 04:32:37 UTC,Spansion,972
3JW0YLFXRUT1V743ZA628I3TR9JWWA,A5C761Y9MWNCA,32LAQ1JNT92UP2DBJ2HOERGDOU2TUZ,Fri May 08 20:19:22 PDT 2015,Fri May 08 20:21:10 PDT 2015,2015-05-09 04:22:39 UTC,Spansion,972
3OS46CRSLGCQM3PSIIO2OML2WYM6V7,A1XPLNE3RSG6,3BC9H1KCYUP3YS1AO8JO4WTPOCVYWS,Fri May 08 18:41:06 PDT 2015,Fri May 08 18:41:29 PDT 2015,Fri May 08 19:05:08 PDT 2015,Splunk,450.9
3L6L49WXW1AV9M6ZT3DANQ7PNJG45F,A3VMQ4E8D1544Y,3RDTX9JRTYE97CS18OJWDZ1HMC297D,Fri May 08 19:33:22 PDT 2015,Fri May 08 19:35:02 PDT 2015,2015-05-09 03:37:37 UTC,SunPower,3020
33CID571056OTFQGLCOYUABGV9LL30,A2KNE9E89YLQ3A,3XJOUITW8U42X96U2TXJ4QJOL9WQTR,Fri May 08 20:23:49 PDT 2015,Fri May 08 20:23:55 PDT 2015,2015-05-09 04:27:39 UTC,SunPower,3020
3PIWWX1FJKJTJ345LC48U2FDNH1JJ7,A5C761Y9MWNCA,31ANT7FQN8FNZEW1I7SRSWL9EJFH5W,Fri May 08 20:09:41 PDT 2015,Fri May 08 20:10:06 PDT 2015,2015-05-09 04:12:38 UTC,SunPower,3020
38SKSKU7R2A3JI8Z6FVLYGD5ERFLIX,A308QJ3EJ8HIPD,3UEDKCTP9V3TO8BSCLAL38FXX6EK7I,Fri May 08 19:04:10 PDT 2015,Fri May 08 19:04:53 PDT 2015,Fri May 08 19:05:53 PDT 2015,SunPower,3020
3IAEQB9FMFX2M14CIF1CGUE8KTEDWJ,A2KNE9E89YLQ3A,302OLP89DZKTOCX2RB57PG4FT5BCAO,Fri May 08 20:27:15 PDT 2015,Fri May 08 20:27:24 PDT 2015,2015-05-09 04:27:42 UTC,Super Micro Computer,1266
3HFNH7HEMIR0EOIH8W3EUQZJ9KBQG0,AYALPYEQ512PP,3AFT28WXLFF93JD3T46B1EMFVRYIOU,Fri May 08 19:25:38 PDT 2015,Fri May 08 19:26:42 PDT 2015,2015-05-09 03:27:36 UTC,Symantec,6676
33FOTY3KENYZG8IVLVHG3Y6W3GSC1I,A3VMQ4E8D1544Y,3DZKABX2ZIIDG00026W3L3ISEFBCVO,Fri May 08 19:35:02 PDT 2015,Fri May 08 19:35:41 PDT 2015,2015-05-09 03:37:37 UTC,Symantec,6676
3KRVW3HTZOYCJETGB3QE2VYHNU7MSS,AZAOUXFLQ5S3Z,31JUPBOORNH88SYT7QESW8O7XQOL88,Fri May 08 18:41:19 PDT 2015,Fri May 08 18:41:45 PDT 2015,Fri May 08 19:05:02 PDT 2015,Symantec,6676
30BUDKLTXE8D1O3SI9PNWCJG08B5EN,AR5VZOF01EJA9,3FULMHZ7OUARV9TCVZPUF9NRV9JM45,Fri May 08 20:21:16 PDT 2015,Fri May 08 20:22:11 PDT 2015,2015-05-09 04:22:40 UTC,Symantec,6676
3ND9UOO81LFLKDS4VWZ0Z7MDT2DWLF,A1T71UAY8IRUJ6,3ZURAPD28804X04CMU2FMLWFMOX1F0,Fri May 08 19:07:55 PDT 2015,Fri May 08 19:08:21 PDT 2015,2015-05-09 03:12:37 UTC,Symantec,6676
30BXRYBRP5AJYH9E4BK27FT6CL4WH8,AYDDIDXTRHXZ5,3XU9MCX6VOP8PBRHWT2N8TK3HILR21,Fri May 08 19:05:34 PDT 2015,Fri May 08 19:07:01 PDT 2015,2015-05-09 03:07:37 UTC,Symantec,6676
3HUTX6F6VV07EIXUU4QL3HAIK0Q2ON,A2KNE9E89YLQ3A,33K3E8REWW838MFIL9HG72JU4ZZ8XI,Fri May 08 20:19:34 PDT 2015,Fri May 08 20:19:51 PDT 2015,2015-05-09 04:22:38 UTC,Symantec,6676
3M0BCWMB8W99746S4JA6L4Q8H8ZWBS,A308QJ3EJ8HIPD,3WRBLBQ2GRLA4BFP1V4XQ1DHIBQG0A,Fri May 08 19:03:16 PDT 2015,Fri May 08 19:04:10 PDT 2015,Fri May 08 19:05:38 PDT 2015,Symantec,6676
3PMBY0YE28GH5DLQP8W9I4OF1SIC9T,A3STVJG6VL4D44,3UV0D2KX1MWLPZ1V9CLHKJ3IY874FG,Fri May 08 20:34:41 PDT 2015,Fri May 08 20:34:57 PDT 2015,2015-05-09 04:37:38 UTC,Symantec,6676
33CID571056OTFQGLCOYUABGV9KL3Z,A5C761Y9MWNCA,31J7RYECZL3QXSE8855DHY1ZJKJ1L5,Fri May 08 19:57:58 PDT 2015,Fri May 08 19:58:30 PDT 2015,2015-05-09 04:02:37 UTC,Symantec,6676
3DPNQGW4LMSRSQ6DYMNFFWLPJES46W,A2PQQC3LO31PRT,3KTCJ4SCVGEA3AWT8H6SHBGOJP91M7,Fri May 08 20:06:49 PDT 2015,Fri May 08 20:07:44 PDT 2015,2015-05-09 04:12:37 UTC,Symantec,6676
30IQTZXKALJNCH88G893368WZ6AX02,A5C761Y9MWNCA,3P4ZBJFX2VGXY1KFJIR0FBM9I15WFT,Fri May 08 20:21:45 PDT 2015,Fri May 08 20:22:12 PDT 2015,2015-05-09 04:22:40 UTC,Synaptics,822
3PH3VY7DJMA5P298AXQ97MXB8BNZW3,A2KNE9E89YLQ3A,3OB6JN3A9Q2YWFVA6BL7N2Y1NN3RMT,Fri May 08 20:28:35 PDT 2015,Fri May 08 20:28:40 PDT 2015,2015-05-09 04:32:38 UTC,Synaptics,822
3A4TN5196LVAKJ39NKK1VLM3K5MHCK,AZAOUXFLQ5S3Z,3ODOP6T3ASX1O5PJLH6A009TP4242W,Fri May 08 18:40:21 PDT 2015,Fri May 08 18:40:56 PDT 2015,Fri May 08 19:05:14 PDT 2015,Synnex,10845
324G5B4FB4LTX22HYV5597V8XDV07A,A5C761Y9MWNCA,3QQUBC64ZEROBT2MRB6ZPZ9PTUXNXK,Fri May 08 19:52:40 PDT 2015,Fri May 08 19:53:10 PDT 2015,2015-05-09 03:57:37 UTC,Synnex,10845
38YMOXR4MVC31SPX8STYAO4G37R6WK,A2PQQC3LO31PRT,3ACRLU860NRD4KM8TGBYAFOOWZ9EBE,Fri May 08 20:06:10 PDT 2015,Fri May 08 20:06:48 PDT 2015,2015-05-09 04:07:39 UTC,Synnex,10845
32Q90QCQ1TYGJ7OVPWTTY12YXY7EKI,A3STVJG6VL4D44,3PGQRAZX02XARBK1439N77Q4IZZYSD,Fri May 08 20:33:55 PDT 2015,Fri May 08 20:34:12 PDT 2015,2015-05-09 04:37:38 UTC,Synnex,10845
3Y54SXRO1MYWBMB495MQ3ABX2ZQTUI,A2KNE9E89YLQ3A,3D0LPO3EABCVTJS8XMSEN2G3LAXOY7,Fri May 08 20:13:14 PDT 2015,Fri May 08 20:13:34 PDT 2015,2015-05-09 04:17:38 UTC,Synnex,10845
37M28K1J0RQIIA11R6RV13CUXU9AJK,AR5VZOF01EJA9,35YHTYFL1GGKJCKAT8M4T93VBS3FV2,Fri May 08 21:08:58 PDT 2015,Fri May 08 21:09:49 PDT 2015,2015-05-09 05:12:37 UTC,Synopsys,2057
3R9WASFE20T3EGNDK8G93YBBD8VZF3,ANFWGSQ8BQRZ,3X2YVV51PUH68MQ7CJCFQ9IFHRMW1S,Fri May 08 19:13:59 PDT 2015,Fri May 08 19:19:57 PDT 2015,2015-05-09 03:22:36 UTC,Synopsys,2057
3EICBYG64596BPYZBKNM7Y2IXXTJCU,AR5VZOF01EJA9,3L2OEKSTW9NS8R5SQ53IQGQ365T8YO,Fri May 08 20:36:09 PDT 2015,Fri May 08 20:37:03 PDT 2015,2015-05-09 04:37:39 UTC,Tesla Motors,3198
3GD6L00D3TACPUUMYKBU6UB8XUWM1A,A2KNE9E89YLQ3A,3B623HUYJ43VC5TJRZBT8U22PKX8SA,Fri May 08 20:09:14 PDT 2015,Fri May 08 20:10:06 PDT 2015,2015-05-09 04:12:38 UTC,Tesla Motors,3198
337RC3OW06F85OSZ5MU4D53ZMTCLVV,A3VMQ4E8D1544Y,39I4RL8QGJU53VS1429HN4FVENKH4R,Fri May 08 19:35:41 PDT 2015,Fri May 08 19:36:16 PDT 2015,2015-05-09 03:37:38 UTC,Tesla Motors,3198
3BV8HQ2ZZXE6UFMU7NX6SZ7PBOM6A7,A308QJ3EJ8HIPD,3TTPFEFXCTXJIIWFNQ2WK2Z9AEQH6C,Fri May 08 19:04:54 PDT 2015,Fri May 08 19:05:45 PDT 2015,2015-05-09 03:07:37 UTC,Tesla Motors,3198
37TD41K0AIMZASHPYEW0ZZT5TG6SCJ,A5C761Y9MWNCA,3LXX8KJXPWMGSIK0PA0YOLNCC1BO9H,Fri May 08 20:14:23 PDT 2015,Fri May 08 20:14:54 PDT 2015,2015-05-09 04:17:39 UTC,Tesla Motors,3198
34Z02EIMITQGV0ZOBY86E3NQMAO0TO,A2KNE9E89YLQ3A,3J9L0X0VDFZOXRT2GWR85F0YF3AW91,Fri May 08 20:31:28 PDT 2015,Fri May 08 20:31:39 PDT 2015,2015-05-09 04:32:39 UTC,Thoratec,503
3GNCZX450J0E4L4ZMJWFYZY66TEAPJ,A2KNE9E89YLQ3A,3QO7EE372O021NCD276Y4WD2F2XBQN,Fri May 08 20:27:42 PDT 2015,Fri May 08 20:27:50 PDT 2015,2015-05-09 04:32:37 UTC,Tibco Software,1085
3OJSZ2ATDT9SS9OIV1BHQ2RZEL7571,A5C761Y9MWNCA,3F6045TU7D1DLVGUNLHGRVSNH2Q99P,Fri May 08 20:18:57 PDT 2015,Fri May 08 20:19:19 PDT 2015,2015-05-09 04:22:38 UTC,Tibco Software,1085
38JBBYETQPNV55ZS446DRKD20CFE4Q,A2KNE9E89YLQ3A,30OITAWPBQG601YDLX584CQB0FY9HF,Fri May 08 20:10:07 PDT 2015,Fri May 08 20:10:24 PDT 2015,2015-05-09 04:12:38 UTC,Tibco Software,1085
3X3OR7WPZ0DAUCWMXTJULRJRBVEL8T,AR5VZOF01EJA9,3T2HW4QDUVKFJTNXZ5R7TLTVNNTC99,Fri May 08 21:07:16 PDT 2015,Fri May 08 21:08:57 PDT 2015,2015-05-09 05:12:37 UTC,Tibco Software,1085
3CFVK00FWMYNQYDY4EMW1DN050O6LS,A2KNE9E89YLQ3A,32TMVRKDGNBCAKR81YFBARMWB4U48Z,Fri May 08 20:33:08 PDT 2015,Fri May 08 20:33:15 PDT 2015,2015-05-09 04:37:37 UTC,Tivo,406
30BXRYBRP5AJYH9E4BK27FT6CL6HWV,AYDDIDXTRHXZ5,3PUV2Q8SV4H8CE88XL0E4X63WN7DBJ,Fri May 08 19:46:09 PDT 2015,Fri May 08 19:47:31 PDT 2015,2015-05-09 03:47:37 UTC,Tivo,406
3NXNZ5RS1BABTWQUYROY2IW10HQ79U,A5C761Y9MWNCA,35JDMRECC4M9V1UJ923CBQFLCC1EGV,Fri May 08 20:11:51 PDT 2015,Fri May 08 20:12:33 PDT 2015,2015-05-09 04:12:39 UTC,Trimble Navigation,2288
33TIN5LC05NU8GMVL0EYFVGY4GZY9M,A2KNE9E89YLQ3A,3XUSYT70ITE7SR5YZ53PKGAK5JAD0X,Fri May 08 20:24:25 PDT 2015,Fri May 08 20:24:40 PDT 2015,2015-05-09 04:27:40 UTC,Trimble Navigation,2288
3LKC68YZ3BGTQYV18OFSROQ7O7LOWR,AR5VZOF01EJA9,3ULIZ0H1VAICV3BNGIP60952XUJ15H,Fri May 08 20:34:50 PDT 2015,Fri May 08 20:36:08 PDT 2015,2015-05-09 04:37:39 UTC,TSMC,20000
3LUY3GC630DWLJ61FGKVO8WG5L7P76,A5C761Y9MWNCA,3IJ95K7NDXPDP77W216V1D9UQ42GNM,Fri May 08 20:23:34 PDT 2015,Fri May 08 20:23:58 PDT 2015,2015-05-09 04:27:39 UTC,Twitter,1400
30LB5CDZNDNCHC8NHQXO0RO776A0Z4,AYALPYEQ512PP,3M93N4X8HK0KWMP2I38KXKBG5VRJS5,Fri May 08 20:33:53 PDT 2015,Fri May 08 20:35:28 PDT 2015,2015-05-09 04:37:39 UTC,Twitter,1400
308Q0PEVB9Q8IG7QHISVT7MAEX09IQ,A3VMQ4E8D1544Y,34KYK9TV2RLEE3RQUBV3ZWS3XQIBSC,Fri May 08 19:36:16 PDT 2015,Fri May 08 19:36:50 PDT 2015,2015-05-09 03:37:38 UTC,Twitter,1400
34YB12FSQZ19T9KPG3WXDHFEZJGGM5,AR5VZOF01EJA9,39WSF6KUV2YXNEBHXLGKGZON3YSEOI,Fri May 08 20:34:01 PDT 2015,Fri May 08 20:34:49 PDT 2015,2015-05-09 04:37:38 UTC,Twitter,1400
32UTUBMZ7H9WSF6NE95AZ27UAZ1BV1,A2KNE9E89YLQ3A,3O4VWC1GEWJGC54NSO7JPC34DFRJ3C,Fri May 08 20:29:34 PDT 2015,Fri May 08 20:29:43 PDT 2015,2015-05-09 04:32:38 UTC,Twitter,1400
3TAYZSBPLMLMCAPN1L7UNMKJHPQ2SH,A308QJ3EJ8HIPD,3HEM8MA6H9P45HDNLCOZZGIRW6BQPM,Fri May 08 19:05:46 PDT 2015,Fri May 08 19:06:51 PDT 2015,2015-05-09 03:07:37 UTC,Twitter,1400
33FOTY3KENYZG8IVLVHG3Y6W3GUC1K,A2KNE9E89YLQ3A,38RHULDV9YSH8SM5KQXLI8Z1YTXIW6,Fri May 08 20:32:29 PDT 2015,Fri May 08 20:32:39 PDT 2015,2015-05-09 04:37:36 UTC,Ubiquiti Networks,453
3EJPLAJKENT7VNU2JFD59SYYK9VZ63,A2KNE9E89YLQ3A,33Q5P9PUSPZUPK5A33L669VO2QHCZO,Fri May 08 20:32:40 PDT 2015,Fri May 08 20:32:49 PDT 2015,2015-05-09 04:37:36 UTC,Ultra Clean,444
3X31TUMD7YZSJCC1Y8AF6HWJXP7L18,A2KNE9E89YLQ3A,3IQ9O0AYW6CPGBIBPLSAVOS2UZFITG,Fri May 08 20:23:23 PDT 2015,Fri May 08 20:23:35 PDT 2015,2015-05-09 04:27:39 UTC,Varian Medical Systems,2976
3JV9LGBJWURXTC51TJBA5L4JUJUGOJ,A5C761Y9MWNCA,3ECKRY5B1Q9L2NRAVDHSHCTJFV1IZW,Fri May 08 20:08:40 PDT 2015,Fri May 08 20:09:08 PDT 2015,2015-05-09 04:12:38 UTC,Varian Medical Systems,2976
3YGXWBAF71UG87FE8D0I1WDZF034CO,A2KNE9E89YLQ3A,3J9UN9O9J35KVD5Q91P0NE5XA37J0H,Fri May 08 20:08:49 PDT 2015,Fri May 08 20:09:13 PDT 2015,2015-05-09 04:12:38 UTC,Varian Medical Systems,2976
3ZSANO2JCGK6D41ZPGM175E8QTYFSH,A3STVJG6VL4D44,3511RHPADVREQXDP6ZKSNPJCNIDRLR,Fri May 08 20:46:14 PDT 2015,Fri May 08 20:46:31 PDT 2015,2015-05-09 04:47:36 UTC,Varian Medical Systems,2976
3X4MXAO0BH1WNBNH0GWWLJVCZU4RW2,A2KNE9E89YLQ3A,3R4QIDVOJPPBBNYS37DOBNU9ZWMEEE,Fri May 08 20:25:21 PDT 2015,Fri May 08 20:25:33 PDT 2015,2015-05-09 04:27:41 UTC,VeriFone Systems,1710
3QBD8R3Z22WHHWCHYI99WW7G4ELO44,AYDDIDXTRHXZ5,3XUY87HIVPR7ZZII13PQ134RH04MM0,Fri May 08 20:03:06 PDT 2015,Fri May 08 20:06:12 PDT 2015,2015-05-09 04:07:38 UTC,VeriFone Systems,1710
34PGFRQONPOFPN44SBNNJS9LPD8JW0,A1XPLNE3RSG6,3IKMEYR0LW8M27EM69TQ7HYPMQSK22,Fri May 08 18:35:37 PDT 2015,Fri May 08 18:35:54 PDT 2015,Fri May 08 19:05:12 PDT 2015,VeriFone Systems,1710
3Z7ISHFUH18UZ1DQCUA3T6UPQ4LZ8P,AR5VZOF01EJA9,388FBO7JZR6DBYSWW7S18DGYV0RYN1,Fri May 08 20:33:12 PDT 2015,Fri May 08 20:34:01 PDT 2015,2015-05-09 04:37:38 UTC,Verisign,965.087
3K9FOBBF2IWVXJJQ3V8D3O9M0QCNLI,A2KNE9E89YLQ3A,3WGCNLZJKFL7ZGQGVO7PYLTUABH1DP,Fri May 08 20:20:56 PDT 2015,Fri May 08 20:21:06 PDT 2015,2015-05-09 04:22:39 UTC,VMware,6035
3IQ1VMJRYUXTCYOS5U0IC9YR1PU9AL,A308QJ3EJ8HIPD,36KM3FWE3RPRBI4O8S03KO0OJ8870Z,Fri May 08 19:06:52 PDT 2015,Fri May 08 19:07:51 PDT 2015,2015-05-09 03:12:37 UTC,VMware,6035
3HRMW88U173CI594217USPSYS2PM06,A3VMQ4E8D1544Y,34F34TZU7WCRRN84OOTE62YC71RJ21,Fri May 08 19:36:51 PDT 2015,Fri May 08 19:37:27 PDT 2015,2015-05-09 03:37:38 UTC,VMware,6035
32VNZTT0A8HKE94XQAQDQRCLF12R4D,AZAOUXFLQ5S3Z,3XH7ZM9YX27JPVCGH2H2IGSHNOVR9T,Fri May 08 18:42:42 PDT 2015,Fri May 08 18:43:13 PDT 2015,Fri May 08 19:05:39 PDT 2015,VMware,6035
3NL0RFNU0G0YR5R20QHGPFQ7K9DK4I,A3STVJG6VL4D44,3M7OI89LVY1S1ALZ1YOV9B2TXMLC6Y,Fri May 08 20:35:12 PDT 2015,Fri May 08 20:38:20 PDT 2015,2015-05-09 04:42:37 UTC,VMware,6035
3NGI5ARFTUIIAXRZQ03MNY532Z81PM,A2KNE9E89YLQ3A,3LN3BXKGC083C1GAU2XIXWMLJG5WGS,Fri May 08 20:08:20 PDT 2015,Fri May 08 20:08:48 PDT 2015,2015-05-09 04:12:38 UTC,VMware,6035
3IRIK4HM3BXUNUJSR1TXYUXDBR96CB,A5C761Y9MWNCA,37VHPF5VYCGF5O4NUDLTTPYK3HBC8K,Fri May 08 20:01:31 PDT 2015,Fri May 08 20:01:59 PDT 2015,2015-05-09 04:02:38 UTC,VMware,6035
34T446B1C1RZ9JXDPCDGPTNMYOOC0H,AR5VZOF01EJA9,3P520RYKCHJS402LI6ZQBBAZ8RGU59,Fri May 08 20:32:19 PDT 2015,Fri May 08 20:33:12 PDT 2015,2015-05-09 04:37:37 UTC,VMware,6035
37UQDCYH6Y89Q33X1STUU0LYR997VA,AR5VZOF01EJA9,3K8CQCU3KEE9MTXWH6ADNGVIKSRNWR,Fri May 08 20:22:12 PDT 2015,Fri May 08 20:23:07 PDT 2015,2015-05-09 04:27:39 UTC,Western Digital,15400
31JLPPHS2V7WZ0TDY44QMRFAQEOO3I,AYALPYEQ512PP,3BJKPTD2QCP29ALUF8MJ9GTTHVYTRV,Fri May 08 19:26:55 PDT 2015,Fri May 08 19:28:08 PDT 2015,2015-05-09 03:32:37 UTC,Western Digital,15400
3QBD8R3Z22WHHWCHYI99WW7G4EJO42,A1T71UAY8IRUJ6,3O0M2G5VC6FCOPAI6QLPANH7VAC94T,Fri May 08 19:08:22 PDT 2015,Fri May 08 19:08:41 PDT 2015,2015-05-09 03:12:37 UTC,Western Digital,15400
3SNVL38CI551M94HT5NY8D2VCMSKCT,AYDDIDXTRHXZ5,3421H3BM9AU2R7T39X8TGP6QD729JK,Fri May 08 19:40:17 PDT 2015,Fri May 08 19:41:05 PDT 2015,2015-05-09 03:42:37 UTC,Western Digital,15400
37QW5D2ZRHZXYPRCH2GVXDXM3PL8ST,A2KNE9E89YLQ3A,3X4Q1O9UBHZCEZW7AD2EAPW6HBNO75,Fri May 08 20:32:15 PDT 2015,Fri May 08 20:32:22 PDT 2015,2015-05-09 04:32:40 UTC,Workday,469
3MB8LZR5BG6UPDYN6IGXBWSI6V4LK8,A30M7MYW1BHQN1,3IQ9O0AYW6CPGBIBPLSAVOS2UZFTIR,Fri May 08 19:04:33 PDT 2015,Fri May 08 19:11:22 PDT 2015,2015-05-09 03:12:38 UTC,X-FAB Silicon Foundries,290
3XUHV3NRVLBPLYUU8AXTHFGTSO35H3,A2KNE9E89YLQ3A,3PMR2DOWOOETN2863088Y7C59ET45X,Fri May 08 20:24:14 PDT 2015,Fri May 08 20:24:24 PDT 2015,2015-05-09 04:27:40 UTC,Xilinx,2297
3YHH42UU5CSSCNRJ2P6FSCD9SX1L05,AR5VZOF01EJA9,388FBO7JZR6DBYSWW7S18DGYV0RNYQ,Fri May 08 20:23:07 PDT 2015,Fri May 08 20:24:00 PDT 2015,2015-05-09 04:27:39 UTC,Xilinx,2297
3E13VNJ1NO8QTB4VD5D2E14RGLB1I8,A1T71UAY8IRUJ6,3KQC8JMJGC5KLZ9X4O4YDZNP0NOH36,Fri May 08 19:08:42 PDT 2015,Fri May 08 19:09:03 PDT 2015,2015-05-09 03:12:37 UTC,Xilinx,2297
39GXDJN2OURDQH8GBXL080HT2TE8VX,AYALPYEQ512PP,307FVKVSYRS8A6MPRTN5WRQ10KO74F,Fri May 08 19:28:14 PDT 2015,Fri May 08 19:29:01 PDT 2015,2015-05-09 03:32:37 UTC,Xilinx,2297
3K5TEWLKGWO6FNKTKJXRLPB75PGIVC,A1KFGU5623A7H,3QREJ3J433AS3T0UGFBVMDXYSQILKR,Fri May 08 18:31:39 PDT 2015,Fri May 08 18:34:25 PDT 2015,Fri May 08 19:05:15 PDT 2015,Xilinx,2297
3VW6495TLKD99HU3TC6EEC9PDPJYYA,A5C761Y9MWNCA,338431Z1FLSMWIGMJR0KF6N6INIRO8,Fri May 08 20:11:20 PDT 2015,Fri May 08 20:11:45 PDT 2015,2015-05-09 04:12:39 UTC,Xilinx,2297
35DR22AR5EXJT975ZVRM54632IT3X2,ANFWGSQ8BQRZ,32TZXEA1OLXUZK7N2D6WVHZOXYO14C,Fri May 08 19:09:34 PDT 2015,Fri May 08 19:13:58 PDT 2015,2015-05-09 03:17:37 UTC,Xilinx,2297
3Z4XG4ZF4945U6DBBCMIWLEEI4N8X1,A138ZQHYN36BY8,3TRB893CSJNOMMF9MUP65GN4QPWG7A,Fri May 08 19:57:00 PDT 2015,Fri May 08 20:07:56 PDT 2015,2015-05-09 04:12:37 UTC,Xilinx,2297
3ZOTGHDK5JO0JHESOJ5RUZNMIUMSOD,AYDDIDXTRHXZ5,33NOQL7T9OCSDHFXMR514NZ5CZX8ZF,Fri May 08 18:52:11 PDT 2015,Fri May 08 18:54:06 PDT 2015,Fri May 08 19:05:04 PDT 2015,Yahoo,4990
30OG32W0SVOHRD9YM9L9QTJ2RTCENN,A3STVJG6VL4D44,3D7VY91L65ABG8ELAEZHNNTX510BM0,Fri May 08 20:35:14 PDT 2015,Fri May 08 20:38:36 PDT 2015,2015-05-09 04:42:37 UTC,Yahoo,4990
3WZ36BJEV4THFN2Y9E5VYKJ9DEIBTI,A308QJ3EJ8HIPD,3V7ICJJAZATVCIPF4AZL1TCXJAF4BY,Fri May 08 19:07:52 PDT 2015,Fri May 08 19:08:31 PDT 2015,2015-05-09 03:12:37 UTC,Yahoo,4990
3LO69W1SU4QPNR24GRVID40PZEOLG6,AYALPYEQ512PP,3IVEC1GSLPCK22Q85KT01JO7FVDJ1K,Fri May 08 19:29:07 PDT 2015,Fri May 08 19:30:07 PDT 2015,2015-05-09 03:32:37 UTC,Yahoo,4990
3EQHHY4HQT5BL2ZJO4FBWF4SDOOG5D,A3VMQ4E8D1544Y,3MA5N0ATTCO8ENCTKTIXVOEEQXMWKV,Fri May 08 19:37:28 PDT 2015,Fri May 08 19:37:58 PDT 2015,2015-05-09 03:42:36 UTC,Yahoo,4990
379J5II41PTR3D6DAW5UD1FDMYALEQ,A5C761Y9MWNCA,3ZRKL6Z1E8GA5KZ1AXNH07J0D3AGSY,Fri May 08 20:02:04 PDT 2015,Fri May 08 20:02:32 PDT 2015,2015-05-09 04:02:38 UTC,Yahoo,4990
3N4BPTXIO95X83LHFW8Y2JO1JMZUKD,AR5VZOF01EJA9,3XBYQ44Z6PH7H62GE2WPWF1A9ADTWY,Fri May 08 20:24:00 PDT 2015,Fri May 08 20:24:48 PDT 2015,2015-05-09 04:27:40 UTC,Yahoo,4990
3W2LOLRXLCS5SBT0B2DTX81HCNVRK6,A2KNE9E89YLQ3A,3URJ6VVYUP0FVCEO8F477DCWQ9XO4L,Fri May 08 20:21:07 PDT 2015,Fri May 08 20:21:15 PDT 2015,2015-05-09 04:22:39 UTC,Yahoo,4990
3YJ6NA41JCTP5E73GP9SRY1PWG5JP5,A32TH0JUPRQLD0,3BAKUKE49HP10Q9LDP293AAYPC81RV,Fri May 08 18:33:31 PDT 2015,Fri May 08 18:33:58 PDT 2015,Fri May 08 19:05:08 PDT 2015,Yahoo,4990
3X65QVEQI10C6FMZE5ZZNDFA1MVCLM,AZAOUXFLQ5S3Z,3WJGKMRWVIMRMJ0EBLW9FHCLE87DCQ,Fri May 08 18:43:13 PDT 2015,Fri May 08 18:43:37 PDT 2015,Fri May 08 19:05:38 PDT 2015,Yahoo,4990
33JKGHPFYD7F311B379S31OB0V0MNH,A1T71UAY8IRUJ6,3VGZ74AYTGTUY3A5DBXHL2FIR0NGC3,Fri May 08 19:09:04 PDT 2015,Fri May 08 19:09:24 PDT 2015,2015-05-09 03:12:37 UTC,Yahoo,4990
3J2UYBXQQMPAT2OCFL0D3TVC22C06C,AR5VZOF01EJA9,3S8A4GJRD3GO0JRZSFJ0Z3QIIT16VR,Fri May 08 20:31:45 PDT 2015,Fri May 08 20:32:19 PDT 2015,2015-05-09 04:32:40 UTC,Yelp,377.5
37WLF8U1WQ3C6SVGJEAVMDALG0J6KP,AYALPYEQ512PP,3J94SKDEKI26NYRZWB911B6BMRLD5I,Fri May 08 20:32:50 PDT 2015,Fri May 08 20:33:48 PDT 2015,2015-05-09 04:37:37 UTC,Yelp,377.5
3BXQMRHWK0BSYRLK08LEHWG58RSMU8,A1XPLNE3RSG6,359AP8GAGGXB5AZ4K8TNFP2PSX5C7X,Fri May 08 18:43:40 PDT 2015,Fri May 08 18:45:17 PDT 2015,Fri May 08 19:05:05 PDT 2015,Yelp,377.5
39U1BHVTDM4CCSYLULQPG1LXPM4T38,A1XPLNE3RSG6,3I4E7AFQ2KCLBM2H73DA7P727E4TJ3,Fri May 08 19:04:14 PDT 2015,Fri May 08 19:04:30 PDT 2015,Fri May 08 19:05:37 PDT 2015,YuMe,54
369J354OFEN746ZXTNPGOLIS9JZG6T,A3VMQ4E8D1544Y,3U74KRR67MYHUCT2M1520WOJGY9NT1,Fri May 08 19:37:58 PDT 2015,Fri May 08 19:38:33 PDT 2015,2015-05-09 03:42:37 UTC,Zynga,690.41
3IGI0VL648X334MNGNO5V5DGVVHNOZ,A5C761Y9MWNCA,39RRBHZ0AUEQOTBAUKGBW1JDNXXVZ6,Fri May 08 20:21:22 PDT 2015,Fri May 08 20:21:41 PDT 2015,2015-05-09 04:22:39 UTC,Zynga,690.41
3EQHHY4HQT5BL2ZJO4FBWF4SDOM5G0,A1XPLNE3RSG6,31SIZS5W59SPHUT2Y4SO4BI6XOZQRE,Fri May 08 18:30:34 PDT 2015,Fri May 08 18:31:33 PDT 2015,Fri May 08 19:05:02 PDT 2015,Zynga,690.41
