AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,value
3Z3ZLGNNSJ7ZKC6TDHWUBWAA40S3QW,3IJ95K7NDXPDP77W216V1D9UPRRNGR,APLQSM4J9E6LR,Wed Apr 29 00:13:36 PDT 2015,Wed Apr 29 00:13:52 PDT 2015,2015-04-29 08:17:38 UTC,New Jersey,0
3AQF3RZ559V1Q632I3JY60IG7QZF60,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A1U3PULHJJGGCC,Wed Apr 29 19:37:01 PDT 2015,Wed Apr 29 19:37:36 PDT 2015,2015-04-30 03:42:36 UTC,Alabama,0
3BQU611VFQXF7FENDOMIGEN7UTO99P,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,AT9BUFLGIP9Z5,Thu Apr 30 00:31:38 PDT 2015,Thu Apr 30 00:31:54 PDT 2015,2015-04-30 08:32:37 UTC,Utah,0
3D8YOU6S9FXQ9O0SDSEXS0JJHDOU6O,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A2A2W9PT9GZ477,Wed Apr 29 23:27:28 PDT 2015,Wed Apr 29 23:28:40 PDT 2015,2015-04-30 07:32:36 UTC,Minnesota,0
3FTOP5WARG1MHX3JZ4U2CX0HNTBJ0L,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A3T5KRA1IDHS4I,Wed Apr 29 14:04:46 PDT 2015,Wed Apr 29 14:05:38 PDT 2015,2015-04-29 22:07:38 UTC,New York,0
3I2PTA7R3U75GAE0YNOTSIRCGOHQK2,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,AW0QDI257BN65,Thu Apr 30 07:52:12 PDT 2015,Thu Apr 30 07:52:23 PDT 2015,2015-04-30 15:52:39 UTC,Rhode Island,0
3NJM2BJS4XJ2X01X6XS64UOU5H2PC8,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A1AOYJXY8HTWLJ,Wed Apr 29 09:24:18 PDT 2015,Wed Apr 29 09:25:22 PDT 2015,2015-04-29 17:27:37 UTC,California,0
3QEMNNSB2YCNWM3BA7T0OEFRQNXD7E,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A259GEK5AHGM13,Wed Apr 29 04:50:06 PDT 2015,Wed Apr 29 04:50:43 PDT 2015,2015-04-29 12:52:39 UTC,California,0
3R3YRB5GRGGRWQCV35V985L5DVPUAN,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,APLQSM4J9E6LR,Tue Apr 28 23:42:56 PDT 2015,Tue Apr 28 23:43:37 PDT 2015,2015-04-29 07:47:37 UTC,New Jersey,0
3RRCEFRB7NPXY2N8UD4NQC7HWZ9B4X,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,AVIC8K2F2HGPW,Tue Apr 28 17:25:12 PDT 2015,Tue Apr 28 17:25:24 PDT 2015,2015-04-29 01:27:38 UTC,Tennessee,0
3U088ZLJVL68NH3I63DH1NUPPPK0WX,3WKGUBL7SZZ7PRBRVNOFFW82URI4LJ,A2HPFQL0QFGBCS,Wed Apr 29 13:26:25 PDT 2015,Wed Apr 29 13:26:39 PDT 2015,2015-04-29 21:27:38 UTC,Oregon,0
32SVAV9L3GM7XWZCOLZ8LWV50JKA3C,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A1U3PULHJJGGCC,Wed Apr 29 19:37:36 PDT 2015,Wed Apr 29 19:38:01 PDT 2015,2015-04-30 03:42:36 UTC,Alaska,0
39RP059MEI6D2SCE0H4JC6OHIQSBMQ,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,APLQSM4J9E6LR,Tue Apr 28 16:21:03 PDT 2015,Tue Apr 28 16:21:32 PDT 2015,2015-04-29 00:22:37 UTC,New Jersey,0
3GGAI1SQEWBWCX4KEH0ENQUZ1ECCMP,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A35FPE0929YLKR,Thu Apr 30 07:55:30 PDT 2015,Thu Apr 30 07:55:43 PDT 2015,2015-04-30 15:57:38 UTC,Texas,0
3I0BTBYZAYYCCMYIL4V5MKF50YE0YS,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A2A2W9PT9GZ477,Wed Apr 29 23:53:41 PDT 2015,Wed Apr 29 23:54:26 PDT 2015,2015-04-30 07:57:36 UTC,Nevada,0
3PJ71Z61R5FXIABS9B7P185OXIB91U,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A13STUE0VL42FA,Thu Apr 30 06:24:25 PDT 2015,Thu Apr 30 06:24:40 PDT 2015,2015-04-30 14:27:37 UTC,Arkansas,0
3PMBY0YE28GH5DLQP8W9I4OF0EXC9F,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A3T5KRA1IDHS4I,Wed Apr 29 14:04:06 PDT 2015,Wed Apr 29 14:04:45 PDT 2015,2015-04-29 22:07:38 UTC,Texas,0
3RRCEFRB7NPXY2N8UD4NQC7HX3YB4V,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A3IDJZM7H7WRU7,Thu Apr 30 22:35:31 PDT 2015,Thu Apr 30 22:35:57 PDT 2015,2015-05-01 06:37:36 UTC,Alabama,0
3SKEMFQBZ4IZA6E4CT7T6R6CLHHK84,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,AT9BUFLGIP9Z5,Thu Apr 30 00:14:39 PDT 2015,Thu Apr 30 00:14:52 PDT 2015,2015-04-30 08:17:36 UTC,Oregon,0
3SKEMFQBZ4IZA6E4CT7T6R6CLHI8KT,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A11GZNNVLEWRGF,Thu Apr 30 00:19:55 PDT 2015,Thu Apr 30 00:20:13 PDT 2015,2015-04-30 08:22:37 UTC,Maryland,0
3ZR9AIQJUCMWEFKYWX7Y6VBY6Z4041,3EAWOID6MTATM85KQQ3JQ2GR4D4V0D,A2PF70HVKIP2B1,Thu Apr 30 23:50:31 PDT 2015,Thu Apr 30 23:51:21 PDT 2015,2015-05-01 07:52:36 UTC,Texas,0
30H4UDGLT3VF6MDOJMMK7QT60YXPMO,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,A3IDJZM7H7WRU7,Thu Apr 30 22:31:53 PDT 2015,Thu Apr 30 22:32:08 PDT 2015,2015-05-01 06:32:37 UTC,Massachusetts,0
317HQ483I85T7IBKISB0B8HUI71INN,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,APLQSM4J9E6LR,Wed Apr 29 00:04:58 PDT 2015,Wed Apr 29 00:13:10 PDT 2015,2015-04-29 08:17:38 UTC,New Jersey,0
31LM9EDVOM5P2TVQ0AW0N9WUVNHJNT,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,A2A2W9PT9GZ477,Thu Apr 30 00:46:01 PDT 2015,Thu Apr 30 00:47:59 PDT 2015,2015-04-30 08:52:36 UTC,Indiana,0
3P1L2B7AD22DF4J24A8QID9RQN1LOP,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,A3T5KRA1IDHS4I,Thu Apr 30 06:33:23 PDT 2015,Thu Apr 30 06:33:41 PDT 2015,2015-04-30 14:37:37 UTC,Kentucky,0
3QAPZX2QN5QMB15BSJOADGE0MKY20V,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,A35FPE0929YLKR,Thu Apr 30 07:55:44 PDT 2015,Thu Apr 30 07:56:09 PDT 2015,2015-04-30 15:57:38 UTC,New York,0
3QILPRALQ680ICZ796Z9YJNGFAHN83,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,AVIC8K2F2HGPW,Tue Apr 28 16:06:07 PDT 2015,Tue Apr 28 16:06:47 PDT 2015,2015-04-29 00:07:37 UTC,Connecticut,0
3R08VXYT7D8M5S32R2YQG24CY83W7H,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,AYALPYEQ512PP,Sat May 02 15:51:21 PDT 2015,Sat May 02 15:51:48 PDT 2015,2015-05-02 23:52:38 UTC,New York,0
3SNLUL3WO508S93Z0WKZHJ1G78GLUQ,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,AT9BUFLGIP9Z5,Thu Apr 30 01:00:03 PDT 2015,Thu Apr 30 01:00:19 PDT 2015,2015-04-30 09:02:38 UTC,Florida,0
3V5Q80FXIY4IST48B66TFEC7OUM32Q,33N1S8XHHMYA2HVCN6WMPDCXXGG1ZM,A259GEK5AHGM13,Wed Apr 29 04:52:18 PDT 2015,Wed Apr 29 04:52:37 PDT 2015,2015-04-29 12:57:38 UTC,New Jersey,0
3GS6S824SRAB8DVP79FFCZQ2XJRWN2,38F60IALAGUE9G1VLV34PKS67SP0T3,A2A2W9PT9GZ477,Thu Apr 30 01:08:45 PDT 2015,Thu Apr 30 01:09:22 PDT 2015,2015-04-30 09:12:38 UTC,North Dakota,0
3J2UYBXQQMPAT2OCFL0D3TVC1OM06T,38F60IALAGUE9G1VLV34PKS67SP0T3,A11GZNNVLEWRGF,Thu Apr 30 00:20:14 PDT 2015,Thu Apr 30 00:20:28 PDT 2015,2015-04-30 08:22:37 UTC,New Jersey,0
3JNQLM5FT5ZZ8XUXHCATB06OOGZL28,38F60IALAGUE9G1VLV34PKS67SP0T3,A2HPFQL0QFGBCS,Wed Apr 29 13:21:13 PDT 2015,Wed Apr 29 13:21:38 PDT 2015,2015-04-29 21:22:38 UTC,Arizona,0
3MB8LZR5BG6UPDYN6IGXBWSI5HILKT,38F60IALAGUE9G1VLV34PKS67SP0T3,AT9BUFLGIP9Z5,Thu Apr 30 00:55:16 PDT 2015,Thu Apr 30 00:55:36 PDT 2015,2015-04-30 08:57:37 UTC,Arkansas,0
3NL0RFNU0G0YR5R20QHGPFQ7KX64K7,38F60IALAGUE9G1VLV34PKS67SP0T3,A3IDJZM7H7WRU7,Thu Apr 30 22:36:52 PDT 2015,Thu Apr 30 22:37:02 PDT 2015,2015-05-01 06:37:37 UTC,Iowa,0
3OVHNO1VE7E6GW9HT2LJFY8Q0H6ZDQ,38F60IALAGUE9G1VLV34PKS67SP0T3,A519N987YDT5Q,Wed Apr 29 17:38:48 PDT 2015,Wed Apr 29 17:39:13 PDT 2015,2015-04-30 01:42:37 UTC,Pennsylvania,0
3P59JYT76MXNRA22QLCKXRG5IUHT2H,38F60IALAGUE9G1VLV34PKS67SP0T3,A3HK8ARXKRHVAD,Thu Apr 30 00:21:39 PDT 2015,Thu Apr 30 00:22:00 PDT 2015,2015-04-30 08:22:38 UTC,Delaware,0
3UN61F00HX22AS8X4F9NVJIZFKOR5J,38F60IALAGUE9G1VLV34PKS67SP0T3,A35FPE0929YLKR,Thu Apr 30 07:59:10 PDT 2015,Thu Apr 30 07:59:21 PDT 2015,2015-04-30 16:02:37 UTC,Tennessee,0
3WYP994K1847QXKXNTBMVLPWD0AY6Z,38F60IALAGUE9G1VLV34PKS67SP0T3,APLQSM4J9E6LR,Wed Apr 29 00:04:42 PDT 2015,Wed Apr 29 00:04:57 PDT 2015,2015-04-29 08:07:39 UTC,New Jersey,0
30BXRYBRP5AJYH9E4BK27FT6B5BWHI,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,APLQSM4J9E6LR,Tue Apr 28 16:21:19 PDT 2015,Tue Apr 28 16:21:43 PDT 2015,2015-04-29 00:22:37 UTC,New Jersey,0
33NF62TLXKFOUNAN3X4KVHFQ2TRJK6,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A35FPE0929YLKR,Thu Apr 30 08:04:22 PDT 2015,Thu Apr 30 08:04:34 PDT 2015,2015-04-30 16:07:38 UTC,Rhode Island,0
33UKMF931AXHB9WF90WGYEPVI7PTT4,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A2LMRPVOK2R39X,Wed Apr 29 21:49:30 PDT 2015,Wed Apr 29 21:59:16 PDT 2015,2015-04-30 06:02:37 UTC,Alabama,0
3IXQG4FA2UBYV8TKB80E7KIXIRNB9T,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,AVIC8K2F2HGPW,Tue Apr 28 17:26:54 PDT 2015,Tue Apr 28 17:27:07 PDT 2015,2015-04-29 01:27:39 UTC,Wisconsin,0
3LUY3GC630DWLJ61FGKVO8WG58S7PJ,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A13STUE0VL42FA,Thu Apr 30 06:17:39 PDT 2015,Thu Apr 30 06:17:54 PDT 2015,2015-04-30 14:22:36 UTC,Washington,0
3NQL1CS15SLS5NZYO1JU7D5VUUHYV8,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A1U3PULHJJGGCC,Wed Apr 29 20:00:45 PDT 2015,Wed Apr 29 20:00:59 PDT 2015,2015-04-30 04:02:37 UTC,Nevada,0
3OE22WJIGJ1JJ6JCS1SVY50AHE2UQN,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A2A2W9PT9GZ477,Thu Apr 30 00:48:01 PDT 2015,Thu Apr 30 00:48:37 PDT 2015,2015-04-30 08:52:36 UTC,Arizona,0
3TPZPLC3M1PEK05ED4H5BRK0Z43P3O,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,ALDKDKRBR4LXD,Tue Apr 28 22:35:08 PDT 2015,Tue Apr 28 22:35:26 PDT 2015,2015-04-29 06:37:40 UTC,Rhode Island,0
3VZLGYJEYMNKE2EYK2MV95BIGZ4ZXE,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,AT9BUFLGIP9Z5,Thu Apr 30 00:52:58 PDT 2015,Thu Apr 30 00:53:16 PDT 2015,2015-04-30 08:57:36 UTC,Oklahoma,0
3WI0P0II625XE5NQJLR6TV6RS1TDRK,3UQVX1UPFSUKPH7I2GJ8OXJG7FB20C,A253NTG1FPGB6D,Thu Apr 30 10:37:16 PDT 2015,Thu Apr 30 10:37:31 PDT 2015,2015-04-30 18:37:38 UTC,Michigan,0
30BUDKLTXE8D1O3SI9PNWCJG0WG5E4,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A11MA9JOKGG2GW,Fri May 01 05:43:15 PDT 2015,Fri May 01 05:45:23 PDT 2015,2015-05-01 13:47:37 UTC,Massachusetts,0
32KTQ2V7RESUEZXH2XQNL0TRVT99M5,3DWGDA5POFHTTXQ2M97J47Z195AV1G,AW0QDI257BN65,Thu Apr 30 07:53:19 PDT 2015,Thu Apr 30 07:53:29 PDT 2015,2015-04-30 15:57:38 UTC,Vermont,0
351SEKWQS1U6HPAYEDVP7WCHMFVDMZ,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A3IDJZM7H7WRU7,Thu Apr 30 22:35:17 PDT 2015,Thu Apr 30 22:35:31 PDT 2015,2015-05-01 06:37:36 UTC,Louisiana,0
3G0WWMR1UWX6OGZ3V0G9KA8G9HIQNY,3DWGDA5POFHTTXQ2M97J47Z195AV1G,APLQSM4J9E6LR,Wed Apr 29 00:15:40 PDT 2015,Wed Apr 29 00:15:54 PDT 2015,2015-04-29 08:17:40 UTC,New Jersey,0
3IO1LGZLKAASBRTFAPDSW81UKLG864,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A259GEK5AHGM13,Wed Apr 29 04:51:25 PDT 2015,Wed Apr 29 04:51:44 PDT 2015,2015-04-29 12:52:39 UTC,Illinois,0
3MD9PLUKKJRF280UIWZMB3KKEJBNZV,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A1R0689JPSQ3OF,Tue Apr 28 12:06:28 PDT 2015,Tue Apr 28 12:06:51 PDT 2015,2015-04-28 20:07:40 UTC,Montana,0
3NG53N1RLWW0LXBKPLC128SBFRNP8A,3DWGDA5POFHTTXQ2M97J47Z195AV1G,AT9BUFLGIP9Z5,Thu Apr 30 00:11:54 PDT 2015,Thu Apr 30 00:12:19 PDT 2015,2015-04-30 08:12:37 UTC,New Jersey,0
3Q8GYXHFEQFY4QJEMIJS6OJDEGWC52,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A2TWRSLHWA69II,Tue Apr 28 14:16:43 PDT 2015,Tue Apr 28 14:17:05 PDT 2015,2015-04-28 22:17:37 UTC,North Dakota,0
3ZOTGHDK5JO0JHESOJ5RUZNMHGZOST,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A2A2W9PT9GZ477,Thu Apr 30 00:41:40 PDT 2015,Thu Apr 30 00:42:15 PDT 2015,2015-04-30 08:42:36 UTC,North Carolina,0
3ZPPDN2SLW9W2B54LZ248SOILQA9E5,3DWGDA5POFHTTXQ2M97J47Z195AV1G,A3T5KRA1IDHS4I,Wed Apr 29 14:06:10 PDT 2015,Wed Apr 29 14:06:45 PDT 2015,2015-04-29 22:07:38 UTC,Illinois,0
30ZX6P7VF98TD76XERYGVLTWKSR2JM,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A2A2W9PT9GZ477,Thu Apr 30 00:55:30 PDT 2015,Thu Apr 30 00:56:03 PDT 2015,2015-04-30 08:57:37 UTC,Iowa,0
39GXDJN2OURDQH8GBXL080HT1E78VV,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A259GEK5AHGM13,Wed Apr 29 04:57:48 PDT 2015,Wed Apr 29 05:05:02 PDT 2015,2015-04-29 13:07:40 UTC,Nevada,0
3DIP6YHAPD5WO6MUG7WQ8WT71JWE8N,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,APLQSM4J9E6LR,Wed Apr 29 00:15:12 PDT 2015,Wed Apr 29 00:15:30 PDT 2015,2015-04-29 08:17:39 UTC,New Jersey,0
3EG49X351VPIQSUNIXPKC7INBTUX64,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A2TWRSLHWA69II,Tue Apr 28 14:19:21 PDT 2015,Tue Apr 28 14:19:38 PDT 2015,2015-04-28 22:22:38 UTC,South Carolina,0
3EJJQNKU9SIEQLSS5HAWKGLPJRUHR0,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,AW0QDI257BN65,Wed Apr 29 09:08:19 PDT 2015,Wed Apr 29 09:08:37 PDT 2015,2015-04-29 17:12:38 UTC,New Jersey,0
3ERET4BTVNMZOBXEHLD76N1N5M4K9W,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A2HPFQL0QFGBCS,Wed Apr 29 13:12:53 PDT 2015,Wed Apr 29 13:13:06 PDT 2015,2015-04-29 21:17:36 UTC,Maryland,0
3FIJLY1B6VH90CL7XZI7C09X2TFPF2,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A1R0689JPSQ3OF,Tue Apr 28 11:25:11 PDT 2015,Tue Apr 28 11:26:03 PDT 2015,2015-04-28 19:27:56 UTC,Massachusetts,0
3I2PTA7R3U75GAE0YNOTSIRCFMXQKD,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A1AOYJXY8HTWLJ,Wed Apr 29 09:33:10 PDT 2015,Wed Apr 29 09:33:42 PDT 2015,2015-04-29 17:37:37 UTC,New Jersey,0
3WQ3B2KGE9TG63QP7VLLSE0EKH3B1S,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,A3HK8ARXKRHVAD,Thu Apr 30 00:19:36 PDT 2015,Thu Apr 30 00:20:04 PDT 2015,2015-04-30 08:22:37 UTC,New Hampshire,0
3ZDAD0O1T2QOSQ5ZEAXDNHA1V1DXTN,33QQ60S6ASVT9TGKL0TEUGE8Q6W0UU,AVIC8K2F2HGPW,Tue Apr 28 17:20:47 PDT 2015,Tue Apr 28 17:21:01 PDT 2015,2015-04-29 01:22:39 UTC,Nebraska,0
304SM51WA4HG0NPJKE05OFNNBJ7BS8,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,A11MA9JOKGG2GW,Fri May 01 03:09:08 PDT 2015,Fri May 01 03:10:35 PDT 2015,2015-05-01 11:12:37 UTC,North Carolina,0
33NF62TLXKFOUNAN3X4KVHFQ1RJJKT,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,ALDKDKRBR4LXD,Tue Apr 28 22:40:12 PDT 2015,Tue Apr 28 22:40:32 PDT 2015,2015-04-29 06:42:39 UTC,Michigan,0
36ZN444YTSBBP3BWJ7BDQXHZ9JGOIN,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,A253NTG1FPGB6D,Thu Apr 30 10:04:33 PDT 2015,Thu Apr 30 10:05:12 PDT 2015,2015-04-30 18:07:38 UTC,Rhode Island,0
3BWI6RSP7HMSOSHB624KUWXCQ0DE7P,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,A2A2W9PT9GZ477,Wed Apr 29 22:40:45 PDT 2015,Wed Apr 29 22:41:20 PDT 2015,2015-04-30 06:42:36 UTC,Ohio,0
3CPLWGV3MPC0WHIHEY5NYFIR0KP9ND,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,A3IDJZM7H7WRU7,Thu Apr 30 22:32:28 PDT 2015,Thu Apr 30 22:32:38 PDT 2015,2015-05-01 06:37:36 UTC,Minnesota,0
3LO69W1SU4QPNR24GRVID40PYZ9LGW,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,APLQSM4J9E6LR,Wed Apr 29 00:04:09 PDT 2015,Wed Apr 29 00:04:24 PDT 2015,2015-04-29 08:07:38 UTC,New Jersey,0
3S06PH7KSSH9L0O9LRCRN4OEN0C1DI,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,AVIC8K2F2HGPW,Tue Apr 28 17:19:13 PDT 2015,Tue Apr 28 17:19:42 PDT 2015,2015-04-29 01:22:39 UTC,Minnesota,0
3Z4AIRP3C7QNJ6TQCRD3HBR63KQX1M,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,AT9BUFLGIP9Z5,Thu Apr 30 00:11:36 PDT 2015,Thu Apr 30 00:11:52 PDT 2015,2015-04-30 08:12:37 UTC,New Hampshire,0
3Z7VU45IPZUCO1T5D91OEW7HCLZZ1Z,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,A3T5KRA1IDHS4I,Thu Apr 30 06:34:04 PDT 2015,Thu Apr 30 06:34:20 PDT 2015,2015-04-30 14:37:37 UTC,Oklahoma,0
3ZAK8W07I5RVVDEDB3YGJZ9S5EMU0G,3ZG552ORAMH0II8Y5D7X9Q961BOV2X,AYALPYEQ512PP,Sat May 02 15:51:56 PDT 2015,Sat May 02 15:52:28 PDT 2015,2015-05-02 23:52:38 UTC,Florida,0
308Q0PEVB9Q8IG7QHISVT7MAEKL9IL,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A13STUE0VL42FA,Thu Apr 30 06:18:49 PDT 2015,Thu Apr 30 06:19:06 PDT 2015,2015-04-30 14:22:37 UTC,Arizona,0
374TNBHA8C800F3H22PK1Q6ND2EYQQ,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A2A2W9PT9GZ477,Thu Apr 30 01:01:49 PDT 2015,Thu Apr 30 01:02:27 PDT 2015,2015-04-30 09:02:38 UTC,West Virginia,0
38F71OA9GU93F9OU5JQFVWF2XPTMFU,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A2HPFQL0QFGBCS,Wed Apr 29 13:14:11 PDT 2015,Wed Apr 29 13:14:22 PDT 2015,2015-04-29 21:17:37 UTC,Indiana,0
3EG49X351VPIQSUNIXPKC7INBUPX61,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A259GEK5AHGM13,Wed Apr 29 05:09:45 PDT 2015,Wed Apr 29 05:10:52 PDT 2015,2015-04-29 13:12:39 UTC,North Dakota,0
3MAOD8E57RNQXD0FHEB1EI496KLNX8,3WUVMVA7OBG6W58CJPPF0E501ALZA7,AT9BUFLGIP9Z5,Wed Apr 29 07:56:57 PDT 2015,Wed Apr 29 07:57:14 PDT 2015,2015-04-29 15:57:39 UTC,Iowa,0
3NS0A6KXC5L9SGJ8VSMRLJBNEASGZQ,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A253NTG1FPGB6D,Thu Apr 30 10:43:43 PDT 2015,Thu Apr 30 10:44:00 PDT 2015,2015-04-30 18:47:37 UTC,Washington,0
3PMBY0YE28GH5DLQP8W9I4OF0CM9CX,3WUVMVA7OBG6W58CJPPF0E501ALZA7,APLQSM4J9E6LR,Tue Apr 28 16:24:04 PDT 2015,Tue Apr 28 16:24:22 PDT 2015,2015-04-29 00:27:37 UTC,New Jersey,0
3R3YRB5GRGGRWQCV35V985L5EY1AUM,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A3IDJZM7H7WRU7,Thu Apr 30 22:30:52 PDT 2015,Thu Apr 30 22:31:04 PDT 2015,2015-05-01 06:32:36 UTC,New Jersey,0
3RUIQRXJBC159JG5RISYQW5XUFILLN,3WUVMVA7OBG6W58CJPPF0E501ALZA7,AVIC8K2F2HGPW,Tue Apr 28 17:22:09 PDT 2015,Tue Apr 28 17:22:25 PDT 2015,2015-04-29 01:22:39 UTC,New York,0
3SLE99ER0OQD1ZBXF6UDK8KQYXTZBL,3WUVMVA7OBG6W58CJPPF0E501ALZA7,A35FPE0929YLKR,Thu Apr 30 07:55:00 PDT 2015,Thu Apr 30 07:55:30 PDT 2015,2015-04-30 15:57:38 UTC,California,0
3018Q3ZVOJ3ZGYKEZB043UYL6XCARS,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,AT9BUFLGIP9Z5,Thu Apr 30 00:16:38 PDT 2015,Thu Apr 30 00:16:51 PDT 2015,2015-04-30 08:17:37 UTC,Vermont,0
32XVDSJFP0AJEFCIHOB8BDLDPN62MD,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A253NTG1FPGB6D,Thu Apr 30 10:42:54 PDT 2015,Thu Apr 30 10:43:09 PDT 2015,2015-04-30 18:47:37 UTC,Utah,0
3AMW0RGHOEFLO4YOVN1KK5I64MCNPM,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A1U3PULHJJGGCC,Wed Apr 29 19:59:13 PDT 2015,Wed Apr 29 19:59:30 PDT 2015,2015-04-30 04:02:36 UTC,Mississippi,0
3DI28L7YXBRED629HMNBTM6ZNDP1EP,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,APLQSM4J9E6LR,Tue Apr 28 23:46:01 PDT 2015,Tue Apr 28 23:57:46 PDT 2015,2015-04-29 08:02:38 UTC,New Jersey,0
3E7TUJ2EGDZRA5R4P4RK2A6XMFE9DK,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A13STUE0VL42FA,Thu Apr 30 06:27:55 PDT 2015,Thu Apr 30 06:28:12 PDT 2015,2015-04-30 14:32:38 UTC,Rhode Island,0
3HVVDCPGTF5DSVV9J6JF6VHAX7TYTG,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A1R0689JPSQ3OF,Tue Apr 28 12:01:32 PDT 2015,Tue Apr 28 12:01:50 PDT 2015,2015-04-28 20:02:47 UTC,Louisiana,0
3TXD01ZLD5UCU1WEU4LIV2Z5MNY4UW,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A35FPE0929YLKR,Thu Apr 30 07:57:59 PDT 2015,Thu Apr 30 07:58:07 PDT 2015,2015-04-30 16:02:37 UTC,Michigan,0
3VFJCI1K40C0QPXHLBSEZG9O4R7GRQ,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A259GEK5AHGM13,Wed Apr 29 04:54:30 PDT 2015,Wed Apr 29 05:02:09 PDT 2015,2015-04-29 13:02:40 UTC,Connecticut,0
3VFJCI1K40C0QPXHLBSEZG9O4SPGRA,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A2A2W9PT9GZ477,Thu Apr 30 00:34:38 PDT 2015,Thu Apr 30 00:35:12 PDT 2015,2015-04-30 08:37:36 UTC,California,0
