AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,State,GDP
3O7L7BFSHF2PDCY7PT8HLLNL4QFEIV,A1U3PULHJJGGCC,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Thu Apr 16 11:03:42 PDT 2015,Thu Apr 16 11:04:55 PDT 2015,2015-04-16 19:07:39 UTC,Nevada,45155.00
3VNL7UK1XGW7S4EEEGRRHAAUR8CTFB,AYALPYEQ512PP,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Thu Apr 16 11:43:17 PDT 2015,Thu Apr 16 11:44:11 PDT 2015,2015-04-16 19:47:38 UTC,New Hampshire,59709.00
30ZX6P7VF98TD76XERYGVLTWKAHJ2T,A2T2D6DDA5X5DZ,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Mon Apr 20 00:21:59 PDT 2015,Mon Apr 20 00:31:28 PDT 2015,2015-04-20 08:32:37 UTC,California,1846757.00
3DBQWDE4Y7BHVUG5B8S6MZDPD3O5NT,A32FN27SSDQ3Q7,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Sun Apr 19 10:35:50 PDT 2015,Sun Apr 19 10:36:00 PDT 2015,2015-04-19 18:37:39 UTC,Alabama,170014.00
3EG49X351VPIQSUNIXPKC7INBCO6X9,ANB51V4Y2O7FR,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Sat Apr 18 22:54:06 PDT 2015,Sat Apr 18 22:54:35 PDT 2015,2015-04-19 06:57:36 UTC,West Virginia,61652.00
3M68NM076IKYTW8B9YJSNPWZAWF6RR,APLQSM4J9E6LR,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Mon Apr 20 02:29:20 PDT 2015,Mon Apr 20 02:29:38 PDT 2015,2015-04-20 10:32:38 UTC,Connecticut,216174.00
3OWEPKL08APWIYUOZ173KJRL4A77N0,ARO1UXSXU5QLI,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Sun Apr 19 22:28:17 PDT 2015,Sun Apr 19 22:28:46 PDT 2015,2015-04-20 06:32:37 UTC,Texas,1223511.00
3P4RDNWND6JXOSKZ3UJ8I10D91KJI0,A3H2IJ9PWVEQRU,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Fri Apr 17 08:29:42 PDT 2015,Fri Apr 17 08:30:08 PDT 2015,2015-04-17 16:32:47 UTC,Delaware,63847.00
3Q8GYXHFEQFY4QJEMIJS6OJDEYD5CC,AHBD716JZ2RDG,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Sat Apr 18 19:01:58 PDT 2015,Sat Apr 18 19:02:09 PDT 2015,2015-04-19 03:02:40 UTC,Oregon,174990.00
3R2PKQ87NXLNP0QK6RW0YTSUDVHIM5,AGMJCJ660ULYJ,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Fri Apr 17 08:46:15 PDT 2015,Fri Apr 17 08:46:31 PDT 2015,2015-04-17 16:47:37 UTC,New Jersey,474936.00
3YDTZAI2WYTWL45GSGBYK0U8A4A41X,A37SZ84T6GDN7T,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Fri Apr 17 23:35:18 PDT 2015,Fri Apr 17 23:35:51 PDT 2015,2015-04-18 07:37:36 UTC,Arizona,248888.00
3ZAK8W07I5RVVDEDB3YGJZ9S4KUU0Z,AYALPYEQ512PP,3G5RUKN2ECGYAXKOOV0L9WN7LV9N9B,Thu Apr 16 11:50:24 PDT 2015,Thu Apr 16 11:50:57 PDT 2015,2015-04-16 19:52:37 UTC,Pennsylvania,571948.00
31QNSG6A5S6BFR7KTZIK2M1QFAG78A,A3H2IJ9PWVEQRU,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Fri Apr 17 08:27:42 PDT 2015,Fri Apr 17 08:28:07 PDT 2015,2015-04-17 16:32:47 UTC,Mississippi,91782.00
3ERMJ6L4DZ5Q0G9ON0S3742LZF7M7F,AGMJCJ660ULYJ,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Fri Apr 17 09:02:03 PDT 2015,Fri Apr 17 09:02:17 PDT 2015,2015-04-17 17:02:37 UTC,Alabama,170014.00
3LEP4MGT3HDAYY61NO5GTG1N9WCBDO,A39YLF16LSEZF5,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Sun Apr 19 12:10:20 PDT 2015,Sun Apr 19 12:10:47 PDT 2015,2015-04-19 20:12:37 UTC,Delaware,49244.00
3PXX5PX6LYBC0R3P3EEE3FTHORDBAG,AHBD716JZ2RDG,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Sat Apr 18 18:56:35 PDT 2015,Sat Apr 18 18:56:49 PDT 2015,2015-04-19 02:57:39 UTC,Kentucky,153570.00
3RSDURM96BZB3CDCTBUK79H9UGWEYY,ANB51V4Y2O7FR,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Sat Apr 18 19:54:18 PDT 2015,Sat Apr 18 19:55:00 PDT 2015,2015-04-19 03:57:37 UTC,Minnesota,262847.00
3STRJBFXOX4I8Q6SFRIOXN2ZZCSTKS,A2L2JF1JIRQHF7,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Sun Apr 19 22:24:13 PDT 2015,Sun Apr 19 22:24:44 PDT 2015,2015-04-20 06:27:37 UTC,Illinois,0.63
3TOK3KHVJUVE0JU00G7GZ8RQUKE7OH,A2T2D6DDA5X5DZ,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Mon Apr 20 00:43:13 PDT 2015,Mon Apr 20 00:44:11 PDT 2015,2015-04-20 08:47:38 UTC,Michigan,382544.00
3UNH76FOCTI9F05PA9I3KHMI3G4YMK,A37SZ84T6GDN7T,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Fri Apr 17 23:56:20 PDT 2015,Fri Apr 17 23:56:44 PDT 2015,2015-04-18 07:57:36 UTC,Hawaii,63847.00
3VFJCI1K40C0QPXHLBSEZG9O42DGRI,AYALPYEQ512PP,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Thu Apr 16 10:54:59 PDT 2015,Thu Apr 16 10:55:25 PDT 2015,2015-04-16 18:57:37 UTC,Nevada,131233.00
3XLBSAQ9Z5PQZN872PIXF6YUEGIZ7W,APLQSM4J9E6LR,3N5YJ55YXGGCFGUTG1EL5RYRRDRNAQ,Thu Apr 16 13:53:45 PDT 2015,Thu Apr 16 13:54:40 PDT 2015,2015-04-16 21:57:43 UTC,Florida,744120.00
32XVDSJFP0AJEFCIHOB8BDLDOW8M2G,AYALPYEQ512PP,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Thu Apr 16 10:37:50 PDT 2015,Thu Apr 16 10:38:41 PDT 2015,2015-04-16 18:42:37 UTC,Georgia,397756.00
37U1UTWH9WZLXARZ2DGQ73SQGJY8RS,AP8QAMZAVW4TJ,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Thu Apr 16 10:16:49 PDT 2015,Thu Apr 16 10:17:27 PDT 2015,2015-04-16 18:17:38 UTC,Indiana,280.78
3A1PQ49WVIUQXGTB7NVHEP3CFBB1HZ,A32FN27SSDQ3Q7,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sun Apr 19 10:34:35 PDT 2015,Sun Apr 19 10:34:47 PDT 2015,2015-04-19 18:37:38 UTC,Nevada,131233.00
3ITXP059PXWMI6NV86DMM360I4ESJ3,AT9BUFLGIP9Z5,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sun Apr 19 21:45:22 PDT 2015,Sun Apr 19 21:45:37 PDT 2015,2015-04-20 05:47:37 UTC,OHIO,471508.00
3K9FOBBF2IWVXJJQ3V8D3O9MZS3NLC,A3AZOWV6U2I46J,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sat Apr 18 10:39:24 PDT 2015,Sat Apr 18 10:40:08 PDT 2015,2015-04-18 18:42:38 UTC,Texas,1223511.00
3M81GAB8A1W4N7A6SAB0TF8MS6VBQD,AGMJCJ660ULYJ,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Fri Apr 17 09:02:52 PDT 2015,Fri Apr 17 09:03:09 PDT 2015,2015-04-17 17:07:37 UTC,South Carolina,156384.00
3N1FSUEFL6DQDZLS89VTL2VHZ4F4DV,A2L2JF1JIRQHF7,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sun Apr 19 22:29:21 PDT 2015,Sun Apr 19 22:29:38 PDT 2015,2015-04-20 06:32:38 UTC,Washington,0.32
3Q5C1WP23NEEHN9G6LU8PS0MA3O15O,A39YLF16LSEZF5,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sun Apr 19 12:14:32 PDT 2015,Sun Apr 19 12:14:53 PDT 2015,2015-04-19 20:17:37 UTC,Wisconsin,198324.00
3U4J9857OFOUHP5RWB2UTORRNJ7B7P,AHBD716JZ2RDG,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sat Apr 18 18:55:49 PDT 2015,Sat Apr 18 18:56:03 PDT 2015,2015-04-19 02:57:39 UTC,Indiana,260971.00
3Y9N9SS8LZO5V32O8VQABX3BL30D3Y,ANB51V4Y2O7FR,3O2Y2UIUCQ7631QYU48XR0SEUYZFKQ,Sat Apr 18 19:57:00 PDT 2015,Sat Apr 18 19:57:17 PDT 2015,2015-04-19 03:57:37 UTC,Wisconsin,240429.00
36TFCYNS45NYNHE4EGGO9Y7DKRDHXW,A2L2JF1JIRQHF7,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Sun Apr 19 22:25:37 PDT 2015,Sun Apr 19 22:26:00 PDT 2015,2015-04-20 06:27:37 UTC,Ohio,0.47
37TRT2X24R4N1K6TXKRRWEW0EFPJBO,APLQSM4J9E6LR,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Sun Apr 19 02:26:39 PDT 2015,Sun Apr 19 02:26:59 PDT 2015,2015-04-19 10:27:39 UTC,Georgia,397756.00
3AQF3RZ559V1Q632I3JY60IG70YF6J,AP8QAMZAVW4TJ,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Thu Apr 16 10:18:51 PDT 2015,Thu Apr 16 10:19:21 PDT 2015,2015-04-16 18:22:38 UTC,Louisiana,204.60
3DEL4X4EL7YK9C4TOGKCVY2GANWXYH,A27N78ZVOGSIAU,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Mon Apr 20 07:32:49 PDT 2015,Mon Apr 20 07:33:04 PDT 2015,2015-04-20 15:37:37 UTC,Kansas,122731.00
3GNA64GUZFH2YRTXR0KNQT8UIH7Q53,A1VHFLDO4EPKT4,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Tue Apr 21 12:13:11 PDT 2015,Tue Apr 21 12:13:53 PDT 2015,2015-04-21 20:17:37 UTC,South Dakota,37386.00
3OLQQLKKNT2L8NID7BTHXM2LHD7JEV,A2T2D6DDA5X5DZ,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Mon Apr 20 00:36:32 PDT 2015,Mon Apr 20 00:38:03 PDT 2015,2015-04-20 08:42:38 UTC,Pennsylvania,553301.00
3RSDURM96BZB3CDCTBUK79H9UFYEYY,ANB51V4Y2O7FR,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Sat Apr 18 08:28:34 PDT 2015,Sat Apr 18 08:28:58 PDT 2015,2015-04-18 16:32:44 UTC,Virginia,397025.00
3UOUJI6MTER3S3KOEFNNSDW3EZEXUC,AT9BUFLGIP9Z5,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Sun Apr 19 21:48:05 PDT 2015,Sun Apr 19 21:48:18 PDT 2015,2015-04-20 05:52:36 UTC,INDIANA,254861.00
3WZ36BJEV4THFN2Y9E5VYKJ9CAKBTB,AYALPYEQ512PP,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Thu Apr 16 11:49:12 PDT 2015,Thu Apr 16 11:49:50 PDT 2015,2015-04-16 19:52:37 UTC,Oklahoma,160607.00
3YMTUJH0DTTXUOHPUZV8Q6D32PFT4D,A32FN27SSDQ3Q7,3XQ4XW3OD9PKQQRUBI2SY3PZ2O82SB,Sun Apr 19 10:32:00 PDT 2015,Sun Apr 19 10:32:10 PDT 2015,2015-04-19 18:32:37 UTC,Delaware,61828.00
34S6N1K2ZWW3NNXF0XD0Y4CQDA3LHY,AYALPYEQ512PP,3DZKABX2ZIIDG00026W3L3ISDJECVY,Thu Apr 16 11:40:22 PDT 2015,Thu Apr 16 11:41:14 PDT 2015,2015-04-16 19:42:39 UTC,Montana,36582.00
37W3JXSD67L5KCZ3EBOQTFO91JFYWA,A125RSTX05PU4O,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sat Apr 18 11:53:05 PDT 2015,Sat Apr 18 11:54:42 PDT 2015,2015-04-18 19:57:37 UTC,Michigan,387.30
3I7DHKZYGOD5723ODK9TEU4GBBEF56,ANB51V4Y2O7FR,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sat Apr 18 09:52:17 PDT 2015,Sat Apr 18 09:52:43 PDT 2015,2015-04-18 17:57:39 UTC,Wyoming,35310.00
3M23Y66PO3KAUB8OONJXDZ1VWXAS6B,A39YLF16LSEZF5,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sun Apr 19 12:08:17 PDT 2015,Sun Apr 19 12:08:41 PDT 2015,2015-04-19 20:12:37 UTC,Massachusetts,312476.00
3NGI5ARFTUIIAXRZQ03MNY531VC1PH,APLQSM4J9E6LR,3DZKABX2ZIIDG00026W3L3ISDJECVY,Thu Apr 16 13:54:41 PDT 2015,Thu Apr 16 13:55:13 PDT 2015,2015-04-16 21:57:44 UTC,Illinois,633697.00
3R08VXYT7D8M5S32R2YQG24CXMA7WQ,AT9BUFLGIP9Z5,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sun Apr 19 21:43:58 PDT 2015,Sun Apr 19 21:44:18 PDT 2015,2015-04-20 05:47:36 UTC,NEW YORK,1.14
3R5F3LQFV3XXKT06JBZZQSKP4DGZOQ,A3B0QYA9FDRPXK,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sun Apr 19 14:30:15 PDT 2015,Sun Apr 19 14:30:32 PDT 2015,2015-04-19 22:32:37 UTC,Washington,322778.00
3RRCEFRB7NPXY2N8UD4NQC7HWHHB45,AHBD716JZ2RDG,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sat Apr 18 18:54:39 PDT 2015,Sat Apr 18 18:54:54 PDT 2015,2015-04-19 02:57:39 UTC,Hawaii,65978.00
3UXUOQ9OKFAPYF0ZQX2YYD7L521A7A,AU3WQKISBW5MZ,3DZKABX2ZIIDG00026W3L3ISDJECVY,Sun Apr 19 00:02:48 PDT 2015,Sun Apr 19 00:03:03 PDT 2015,2015-04-19 08:07:37 UTC,Tennessee,0.25
3WYP994K1847QXKXNTBMVLPWDE26YR,AGMJCJ660ULYJ,3DZKABX2ZIIDG00026W3L3ISDJECVY,Fri Apr 17 09:00:18 PDT 2015,Fri Apr 17 09:00:39 PDT 2015,2015-04-17 17:02:37 UTC,Missouri,237797.00
345LHZDEDY5RC5DAUQGZLX7Z73TU3N,A39YLF16LSEZF5,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Sun Apr 19 11:54:03 PDT 2015,Sun Apr 19 11:55:11 PDT 2015,2015-04-19 19:57:37 UTC,Alabama,33036.00
35LDD5557BHEVVG86UHCB97751UKMA,A37SZ84T6GDN7T,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Fri Apr 17 23:24:13 PDT 2015,Fri Apr 17 23:24:55 PDT 2015,2015-04-18 07:27:36 UTC,New Jersey,474936.00
3DUZQ9U6SN1V91NPPVR5PRHUDRMSVP,A2L2JF1JIRQHF7,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Sun Apr 19 22:30:28 PDT 2015,Sun Apr 19 22:30:51 PDT 2015,2015-04-20 06:32:38 UTC,Indiana,0.25
3JW0YLFXRUT1V743ZA628I3TQDLWWJ,A2T2D6DDA5X5DZ,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Mon Apr 20 00:32:51 PDT 2015,Mon Apr 20 00:33:58 PDT 2015,2015-04-20 08:37:38 UTC,New York,1144481.00
3JWH6J9I9TQJKAXECIJJPLDHNZOBNE,ANB51V4Y2O7FR,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Sat Apr 18 22:52:23 PDT 2015,Sat Apr 18 22:52:51 PDT 2015,2015-04-19 06:57:36 UTC,Rhode Island,47364.00
3LOTDFNYA8CZKLI89LW24UHTVATFW2,AT9BUFLGIP9Z5,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Sun Apr 19 21:56:12 PDT 2015,Sun Apr 19 21:56:25 PDT 2015,2015-04-20 05:57:37 UTC,VERMONT,25442.00
3NJM2BJS4XJ2X01X6XS64UOU5XFCP4,A35DBSRVB4VC8X,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Fri Apr 17 18:56:57 PDT 2015,Fri Apr 17 18:58:33 PDT 2015,2015-04-18 03:02:37 UTC,Alabama,173251.00
3QRYMNZ7FZUJGWRVC4A4PFJ3T6RNTJ,AU3WQKISBW5MZ,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Sun Apr 19 00:09:48 PDT 2015,Sun Apr 19 00:10:18 PDT 2015,2015-04-19 08:12:37 UTC,New Mexico,0.08
3Z4XG4ZF4945U6DBBCMIWLEEH0MX8G,AYALPYEQ512PP,39O0SQZVJNKFBCON25JI4K1BR2A7R7,Thu Apr 16 11:33:02 PDT 2015,Thu Apr 16 11:33:46 PDT 2015,2015-04-16 19:37:37 UTC,Kentucky,159051.00
304SM51WA4HG0NPJKE05OFNNAW6BSW,A1NYV6LPHCYADS,3QHITW7OYOMXID7LWT629LTWWOEQAG,Sat Apr 18 00:19:34 PDT 2015,Sat Apr 18 00:22:15 PDT 2015,2015-04-18 08:22:36 UTC,California,9670.00
31LVTDXBL8NGCHBIW2PUC8EW0M8RLE,A3H2IJ9PWVEQRU,3QHITW7OYOMXID7LWT629LTWWOEQAG,Fri Apr 17 08:30:09 PDT 2015,Fri Apr 17 08:30:48 PDT 2015,2015-04-17 16:32:47 UTC,West Virginia,61652.00
32EYX73OY1MJV7YC5GHV3VAFDGQUR6,A3NLNULVMW03JB,3QHITW7OYOMXID7LWT629LTWWOEQAG,Sat Apr 18 11:54:11 PDT 2015,Sat Apr 18 11:55:05 PDT 2015,2015-04-18 19:57:37 UTC,Texas,1243331.00
36DSNE9QZ6B7KEV21PWD2YWZL79OJK,AYALPYEQ512PP,3QHITW7OYOMXID7LWT629LTWWOEQAG,Thu Apr 16 10:39:35 PDT 2015,Thu Apr 16 10:40:19 PDT 2015,2015-04-16 18:42:37 UTC,Virginia,397025.00
3AQF3RZ559V1Q632I3JY60IG76EF6B,ANB51V4Y2O7FR,3QHITW7OYOMXID7LWT629LTWWOEQAG,Sat Apr 18 18:48:19 PDT 2015,Sat Apr 18 18:48:42 PDT 2015,2015-04-19 02:52:39 UTC,Ohio,471508.00
3FTF2T8WLSVQJBRV6ZWAUYVISBC9WG,A32FN27SSDQ3Q7,3QHITW7OYOMXID7LWT629LTWWOEQAG,Sun Apr 19 10:39:58 PDT 2015,Sun Apr 19 10:40:06 PDT 2015,2015-04-19 18:42:38 UTC,New York,1144481.00
3OVR4I9USQWK28PXDV1DL12GIIXQ4D,AU3WQKISBW5MZ,3QHITW7OYOMXID7LWT629LTWWOEQAG,Sun Apr 19 00:03:39 PDT 2015,Sun Apr 19 00:04:00 PDT 2015,2015-04-19 08:07:37 UTC,Missouri,0.24
3P1L2B7AD22DF4J24A8QID9RP1FLOU,A37SZ84T6GDN7T,3QHITW7OYOMXID7LWT629LTWWOEQAG,Fri Apr 17 23:25:52 PDT 2015,Fri Apr 17 23:26:36 PDT 2015,2015-04-18 07:27:36 UTC,North Carolina,400192.00
3VW6495TLKD99HU3TC6EEC9PCLIYY0,A263PR329EJ7U9,3QHITW7OYOMXID7LWT629LTWWOEQAG,Thu Apr 16 10:57:44 PDT 2015,Thu Apr 16 11:04:33 PDT 2015,2015-04-16 19:07:39 UTC,Alaska,48.50
3WAKVUDHUXT9DOEXW2JPYEJFC1B7UT,AGMJCJ660ULYJ,3QHITW7OYOMXID7LWT629LTWWOEQAG,Fri Apr 17 09:05:36 PDT 2015,Fri Apr 17 09:05:53 PDT 2015,2015-04-17 17:07:37 UTC,Hawaii,63847.00
30LSNF239V8XIWMRW9DGJKEW7UC2II,AU3WQKISBW5MZ,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 20:55:47 PDT 2015,Sat Apr 18 20:56:10 PDT 2015,2015-04-19 04:57:37 UTC,Illinois,0.63
34S9DKFK742FXIQPMAX3XWBI877NY4,A1VMHE2T0NH4GS,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 10:41:34 PDT 2015,Sat Apr 18 10:41:47 PDT 2015,2015-04-18 18:42:38 UTC,Arizona,261.13
3ATPCQ38J9N8DZW0D6SYBQRI9XQAYJ,AGMJCJ660ULYJ,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Fri Apr 17 08:47:37 PDT 2015,Fri Apr 17 08:47:55 PDT 2015,2015-04-17 16:52:39 UTC,Michigan,382544.00
3CFVK00FWMYNQYDY4EMW1DN042SL6E,ANAACZRPQOS21,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 15:13:52 PDT 2015,Sat Apr 18 15:16:51 PDT 2015,2015-04-18 23:17:42 UTC,Oregon,174454.00
3DPNQGW4LMSRSQ6DYMNFFWLPIAR46M,AYALPYEQ512PP,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Thu Apr 16 11:31:22 PDT 2015,Thu Apr 16 11:32:11 PDT 2015,2015-04-16 19:32:38 UTC,Iowa,135907.00
3E13VNJ1NO8QTB4VD5D2E14RFMRI16,A2KNE9E89YLQ3A,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 06:33:25 PDT 2015,Sat Apr 18 06:33:39 PDT 2015,2015-04-18 14:37:38 UTC,Hawaii,66.43
3E47SOBEYR9AGEETT22MVXNIJHBICL,A3H2IJ9PWVEQRU,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Fri Apr 17 08:22:21 PDT 2015,Fri Apr 17 08:24:36 PDT 2015,2015-04-17 16:27:44 UTC,Iowa,135702.00
3HL8HNGX46EO8P50GAMAQA9IX7X9FR,ANB51V4Y2O7FR,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 09:50:36 PDT 2015,Sat Apr 18 09:51:12 PDT 2015,2015-04-18 17:52:37 UTC,South Dakota,36959.00
3PDJHANYK6TL42U8DT7Y9LUTNLXH6H,A187PGJ8BQDVR3,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sat Apr 18 08:27:23 PDT 2015,Sat Apr 18 08:27:41 PDT 2015,2015-04-18 16:32:44 UTC,Illinois,0.63
3UN61F00HX22AS8X4F9NVJIZE0X5R1,APLQSM4J9E6LR,3NCN4N1H1GUHYQZLMFEH02IX9VCNBL,Sun Apr 19 02:33:52 PDT 2015,Sun Apr 19 02:34:17 PDT 2015,2015-04-19 10:37:36 UTC,Colorado,248603.00
32KTQ2V7RESUEZXH2XQNL0TRU9H9M8,APLQSM4J9E6LR,3QO7EE372O021NCD276Y4WD2E6ZQBB,Sun Apr 19 02:38:46 PDT 2015,Sun Apr 19 02:39:14 PDT 2015,2015-04-19 10:42:37 UTC,Kansas,122731.00
36AHBNMV1SP6B6ZCXGJ01RZOU4VYDP,ANB51V4Y2O7FR,3QO7EE372O021NCD276Y4WD2E6ZQBB,Sat Apr 18 19:59:53 PDT 2015,Sat Apr 18 20:00:17 PDT 2015,2015-04-19 04:02:37 UTC,Louisiana,222218.00
3E13VNJ1NO8QTB4VD5D2E14RFKDI1O,A3H2IJ9PWVEQRU,3QO7EE372O021NCD276Y4WD2E6ZQBB,Fri Apr 17 06:51:00 PDT 2015,Fri Apr 17 06:51:41 PDT 2015,2015-04-17 14:52:37 UTC,Massachusetts,364988.00
3ERET4BTVNMZOBXEHLD76N1N543K9V,A32FN27SSDQ3Q7,3QO7EE372O021NCD276Y4WD2E6ZQBB,Sun Apr 19 10:39:47 PDT 2015,Sun Apr 19 10:39:57 PDT 2015,2015-04-19 18:42:38 UTC,Florida,744120.00
3ERMJ6L4DZ5Q0G9ON0S3742LZK4M7M,A27N78ZVOGSIAU,3QO7EE372O021NCD276Y4WD2E6ZQBB,Mon Apr 20 07:31:42 PDT 2015,Mon Apr 20 07:32:00 PDT 2015,2015-04-20 15:32:39 UTC,Michigan,382544.00
3JW0YLFXRUT1V743ZA628I3TQFRWWT,A1VHFLDO4EPKT4,3QO7EE372O021NCD276Y4WD2E6ZQBB,Tue Apr 21 12:14:50 PDT 2015,Tue Apr 21 12:15:41 PDT 2015,2015-04-21 20:17:37 UTC,Texas,1243331.00
3LBXNTKX0S858BWLG4SWWH9P1E6X9N,A2T2D6DDA5X5DZ,3QO7EE372O021NCD276Y4WD2E6ZQBB,Mon Apr 20 01:14:31 PDT 2015,Mon Apr 20 01:15:11 PDT 2015,2015-04-20 09:17:37 UTC,Alaska,47912.00
3LRKMWOKB6UJDMB1WD12JFHM366Z22,AHBD716JZ2RDG,3QO7EE372O021NCD276Y4WD2E6ZQBB,Sat Apr 18 19:00:08 PDT 2015,Sat Apr 18 19:00:30 PDT 2015,2015-04-19 03:02:39 UTC,Nevada,131976.00
3YOH7BII0AKXLIAHKMI3Y5QKW01VK9,A1CPLZSLNP0FI7,3QO7EE372O021NCD276Y4WD2E6ZQBB,Tue Apr 21 17:28:54 PDT 2015,Tue Apr 21 17:29:08 PDT 2015,2015-04-22 01:32:36 UTC,Massachusetts,364988.00
3YZ8UPK3VUZFP59TNJR0E0BTD9SCUB,AYALPYEQ512PP,3QO7EE372O021NCD276Y4WD2E6ZQBB,Thu Apr 16 11:56:09 PDT 2015,Thu Apr 16 11:56:58 PDT 2015,2015-04-16 19:57:38 UTC,Virginia,398120.00
31T4R4OBOTTDRUXXABYP48X953SC7G,A37SZ84T6GDN7T,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sat Apr 18 00:01:07 PDT 2015,Sat Apr 18 00:01:33 PDT 2015,2015-04-18 08:02:36 UTC,Montana,35891.00
32AT8R96GMMVWMYPK5H0T5FBZKDSU0,ARO1UXSXU5QLI,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sun Apr 19 22:30:08 PDT 2015,Sun Apr 19 22:30:35 PDT 2015,2015-04-20 06:32:38 UTC,Montana,35891.00
33C7UALJVMBX45SI4J1B1CADCTA81I,A2T2D6DDA5X5DZ,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Mon Apr 20 01:09:26 PDT 2015,Mon Apr 20 01:10:19 PDT 2015,2015-04-20 09:12:39 UTC,Delaware,61828.00
33IZTU6J82ENDQSKPASNDCEFT0IXSH,ANB51V4Y2O7FR,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sat Apr 18 09:55:52 PDT 2015,Sat Apr 18 09:56:33 PDT 2015,2015-04-18 17:57:40 UTC,Arkansas,98331.00
3CPLWGV3MPC0WHIHEY5NYFIRZSSN99,AYALPYEQ512PP,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Thu Apr 16 10:50:11 PDT 2015,Thu Apr 16 10:50:50 PDT 2015,2015-04-16 18:52:38 UTC,Louisiana,222218.00
